ds,it,ndpso_time,fairspan_time
7743,1,7696,0
7743,2,7054,0
7743,3,6552,0
7743,4,8299,0
7743,5,8377,0
7743,6,7938,0
7743,7,7453,0
7743,8,8216,0
7743,9,8236,0
7744,0,8236,0
7744,1,8760,0
7744,2,8287,0
7744,3,7499,0
7744,4,7348,0
7744,5,8740,0
7744,6,7315,0
7744,7,7374,0
7744,8,6619,0
7744,9,7085,0
7745,0,9338,0
7745,1,9623,0
7745,2,7785,0
7745,3,9324,0
7745,4,7977,0
7745,5,8198,0
7745,6,8243,0
7745,7,8272,0
7745,8,9092,0
7745,9,8673,0
7746,0,8038,0
7746,1,8084,0
7746,2,8619,0
7746,3,8403,0
7746,4,7794,0
7746,5,8646,0
7746,6,7753,0
7746,7,6834,0
7746,8,6803,0
7746,9,6369,0
7747,0,7885,0
7747,1,8632,0
7747,2,8721,0
7747,3,8433,0
7747,4,7795,0
7747,5,6696,0
7747,6,7597,0
7747,7,6533,0
7747,8,8028,0
7747,9,8170,0
7748,0,7250,0
7748,1,8160,0
7748,2,7503,0
7748,3,7483,0
7748,4,7999,0
7748,5,8122,0
7748,6,7390,0
7748,7,8044,0
7748,8,8873,0
7748,9,7126,0
7749,0,8233,0
7749,1,6756,0
7749,2,7074,0
7749,3,7109,0
7749,4,7415,0
7749,5,7556,0
7749,6,6511,0
7749,7,6936,0
7749,8,6925,0
7749,9,6886,0
7759,0,15783,0
7759,1,16733,0
7759,2,17469,0
7759,3,17375,0
7759,4,16954,0
7759,5,17052,0
7759,6,16855,0
7759,7,17937,0
7759,8,17829,0
7759,9,18634,0
7760,0,18196,1
7760,1,17432,1
7760,2,17650,1
7760,3,16250,1
7760,4,18667,1
7760,5,15990,1
7760,6,15247,1
7760,7,16628,1
7760,8,16718,1
7760,9,16685,1
7761,0,15187,1
7761,1,16253,1
7761,2,15977,1
7761,3,17612,1
7761,4,16719,1
7761,5,15148,1
7761,6,17634,1
7761,7,17819,1
7761,8,15950,1
7761,9,17007,1
7762,0,16446,0
7762,1,17679,0
7762,2,17446,0
7762,3,16993,0
7762,4,17464,0
7762,5,17382,0
7762,6,19264,0
7762,7,18272,0
7762,8,15810,0
7762,9,16998,0
7763,0,16713,0
7763,1,17008,0
7763,2,17261,0
7763,3,17449,0
7763,4,19319,0
7763,5,19850,0
7763,6,18507,0
7763,7,19389,0
7763,8,18477,0
7763,9,17917,0
7764,0,16116,0
7764,1,16626,0
7764,2,16412,0
7764,3,17741,0
7764,4,16815,0
7764,5,16596,0
7764,6,16819,0
7764,7,16817,0
7764,8,17823,0
7764,9,16530,0
7765,0,17378,0
7765,1,18238,0
7765,2,17241,0
7765,3,17499,0
7765,4,17130,0
7765,5,17464,0
7765,6,17033,0
7765,7,14784,0
7765,8,15124,0
7765,9,15455,0
7766,0,16444,0
7766,1,16295,0
7766,2,16458,0
7766,3,16375,0
7766,4,18253,0
7766,5,18781,0
7766,6,19365,0
7766,7,17154,0
7766,8,18578,0
7766,9,18641,0
7767,0,17096,1
7767,1,17458,1
7767,2,16168,1
7767,3,15931,1
7767,4,17251,1
7767,5,17395,1
7767,6,17047,1
7767,7,16670,1
7767,8,16672,1
7767,9,17310,1
7768,0,17447,0
7768,1,18958,0
7768,2,18707,0
7768,3,19334,0
7768,4,19826,0
7768,5,16207,0
7768,6,18325,0
7768,7,18262,0
7768,8,16933,0
7768,9,18371,0
7769,0,17591,0
7769,1,19525,0
7769,2,18796,0
7769,3,17882,0
7769,4,18737,0
7769,5,16695,0
7769,6,17565,0
7769,7,19433,0
7769,8,17080,0
7769,9,17326,0
7770,0,16580,0
7770,1,16521,0
7770,2,18383,0
7770,3,18574,0
7770,4,18357,0
7770,5,18885,0
7770,6,19866,0
7770,7,20173,0
7770,8,19104,0
7770,9,20209,0
7771,0,20381,1
7771,1,18748,1
7771,2,18607,1
7771,3,19866,1
7771,4,20752,1
7771,5,21176,1
7771,6,21784,1
7771,7,20640,1
7771,8,20301,1
7771,9,19604,1
7772,0,19015,0
7772,1,21354,0
7772,2,20787,0
7772,3,21525,0
7772,4,17934,0
7772,5,19731,0
7772,6,20627,0
7772,7,17342,0
7772,8,17689,0
7772,9,18592,0
7773,0,19954,0
7773,1,19108,0
7773,2,18167,0
7773,3,17123,0
7773,4,18770,0
7773,5,17510,0
7773,6,18025,0
7773,7,17491,0
7773,8,17029,0
7773,9,21877,0
7774,0,19085,0
7774,1,18580,0
7774,2,18404,0
7774,3,18183,0
7774,4,17423,0
7774,5,18360,0
7774,6,19997,0
7774,7,20054,0
7774,8,20099,0
7774,9,19479,0
7775,0,20495,0
7775,1,19116,0
7775,2,18912,0
7775,3,18621,0
7775,4,18688,0
7775,5,19573,0
7775,6,19308,0
7775,7,20895,0
7775,8,18692,0
7775,9,18020,0
7776,0,17321,0
7776,1,16232,0
7776,2,18088,0
7776,3,17281,0
7776,4,16824,0
7776,5,15787,0
7776,6,16185,0
7776,7,16882,0
7776,8,16374,0
7776,9,16278,0
7777,0,1034,0
7777,1,965,0
7777,2,1135,0
7777,3,967,0
7777,4,1261,0
7777,5,989,0
7777,6,1097,0
7777,7,971,0
7777,8,1075,0
7777,9,986,0
7778,0,1025,0
7778,1,950,0
7778,2,986,0
7778,3,1170,0
7778,4,1156,0
7778,5,1230,0
7778,6,952,0
7778,7,1084,0
7778,8,1100,0
7778,9,1093,0
7779,0,932,0
7779,1,944,0
7779,2,993,0
7779,3,966,0
7779,4,913,0
7779,5,1105,0
7779,6,930,0
7779,7,1079,0
7779,8,1140,0
7779,9,1193,0
7780,0,930,0
7780,1,1158,0
7780,2,1205,0
7780,3,1070,0
7780,4,1115,0
7780,5,949,0
7780,6,962,0
7780,7,1011,0
7780,8,1209,0
7780,9,1088,0
7781,0,1257,0
7781,1,1054,0
7781,2,1133,0
7781,3,1041,0
7781,4,1065,0
7781,5,1169,0
7781,6,996,0
7781,7,1188,0
7781,8,1071,0
7781,9,970,0
7782,0,1219,0
7782,1,999,0
7782,2,1218,0
7782,3,1114,0
7782,4,1005,0
7782,5,944,0
7782,6,1138,0
7782,7,1107,0
7782,8,1061,0
7782,9,1277,0
7783,0,1061,0
7783,1,978,0
7783,2,935,0
7783,3,1113,0
7783,4,941,0
7783,5,934,0
7783,6,963,0
7783,7,1219,0
7783,8,1229,0
7783,9,1217,0
7784,0,996,0
7784,1,943,0
7784,2,1077,0
7784,3,1074,0
7784,4,1132,0
7784,5,927,0
7784,6,948,0
7784,7,1043,0
7784,8,916,0
7784,9,1006,0
7785,0,1252,0
7785,1,995,0
7785,2,1018,0
7785,3,1018,0
7785,4,935,0
7785,5,940,0
7785,6,1125,0
7785,7,965,0
7785,8,941,0
7785,9,1110,0
7786,0,1942,0
7786,1,2071,0
7786,2,1836,0
7786,3,2179,0
7786,4,1645,0
7786,5,2223,0
7786,6,1675,0
7786,7,1824,0
7786,8,1723,0
7786,9,2153,0
7787,0,2000,0
7787,1,1850,0
7787,2,1736,0
7787,3,1816,0
7787,4,2465,0
7787,5,2289,0
7787,6,1979,0
7787,7,2622,0
7787,8,1827,0
7787,9,1921,0
7788,0,2254,0
7788,1,2714,0
7788,2,2239,0
7788,3,2528,0
7788,4,2068,0
7788,5,2447,0
7788,6,1828,0
7788,7,2183,0
7788,8,2108,0
7788,9,1916,0
7789,0,1719,0
7789,1,2364,0
7789,2,2139,0
7789,3,2468,0
7789,4,2349,0
7789,5,2047,0
7789,6,1840,0
7789,7,1825,0
7789,8,1980,0
7789,9,2082,0
7790,0,1721,0
7790,1,1954,0
7790,2,1953,0
7790,3,2126,0
7790,4,1607,0
7790,5,2621,0
7790,6,1857,0
7790,7,2972,0
7790,8,2448,0
7790,9,2199,0
7791,0,1820,0
7791,1,2132,0
7791,2,1907,0
7791,3,1869,0
7791,4,1682,0
7791,5,2517,0
7791,6,1828,0
7791,7,1941,0
7791,8,2287,0
7791,9,2210,0
7792,0,1550,0
7792,1,1891,0
7792,2,2048,0
7792,3,1993,0
7792,4,1854,0
7792,5,1989,0
7792,6,1728,0
7792,7,2054,0
7792,8,1837,0
7792,9,2157,0
7793,0,1906,0
7793,1,2413,0
7793,2,2500,0
7793,3,1865,0
7793,4,1839,0
7793,5,2121,0
7793,6,2197,0
7793,7,2617,0
7793,8,2271,0
7793,9,1879,0
7794,0,1899,0
7794,1,2381,0
7794,2,2094,0
7794,3,2324,0
7794,4,1693,0
7794,5,1715,0
7794,6,2639,0
7794,7,2023,0
7794,8,2015,0
7794,9,2393,0
7795,0,2101,0
7795,1,1979,0
7795,2,2078,0
7795,3,1997,0
7795,4,1863,0
7795,5,2823,0
7795,6,2365,0
7795,7,2394,0
7795,8,2680,0
7795,9,2018,0
7796,0,2646,0
7796,1,2403,0
7796,2,2583,0
7796,3,2748,0
7796,4,2622,0
7796,5,2014,0
7796,6,2341,0
7796,7,1824,0
7796,8,2410,0
7796,9,2040,0
7797,0,2648,0
7797,1,1776,0
7797,2,1868,0
7797,3,1944,0
7797,4,1706,0
7797,5,1805,0
7797,6,1593,0
7797,7,2154,0
7797,8,2374,0
7797,9,1839,0
7798,0,2242,0
7798,1,2301,0
7798,2,1929,0
7798,3,2475,0
7798,4,2219,0
7798,5,1976,0
7798,6,2306,0
7798,7,2229,0
7798,8,1763,0
7798,9,2008,0
7799,0,2466,0
7799,1,1788,0
7799,2,1914,0
7799,3,1915,0
7799,4,1751,0
7799,5,1971,0
7799,6,2844,0
7799,7,1938,0
7799,8,1872,0
7799,9,2369,0
7800,0,2244,0
7800,1,2155,0
7800,2,2669,0
7800,3,2754,0
7800,4,1937,0
7800,5,1962,0
7800,6,2629,0
7800,7,2145,0
7800,8,2639,0
7800,9,2836,0
7801,0,2160,0
7801,1,2192,0
7801,2,2071,0
7801,3,2625,0
7801,4,2291,0
7801,5,2475,0
7801,6,1761,0
7801,7,2497,0
7801,8,2078,0
7801,9,1890,0
7802,0,1909,0
7802,1,1844,0
7802,2,2093,0
7802,3,1818,0
7802,4,2382,0
7802,5,2458,0
7802,6,2283,0
7802,7,1675,0
7802,8,2008,0
7802,9,2611,0
7803,0,2810,0
7803,1,2072,0
7803,2,1807,0
7803,3,2287,0
7803,4,1906,0
7803,5,2418,0
7803,6,2267,0
7803,7,1913,0
7803,8,2596,0
7803,9,2000,0
7804,0,5707,1
7804,1,5992,1
7804,2,6653,1
7804,3,6341,1
7804,4,5939,1
7804,5,5942,1
7804,6,6141,1
7804,7,6433,1
7804,8,5549,1
7804,9,5818,1
7805,0,5977,0
7805,1,5653,0
7805,2,5573,0
7805,3,5689,0
7805,4,6084,0
7805,5,5666,0
7805,6,6048,0
7805,7,6397,0
7805,8,6285,0
7805,9,6190,0
7806,0,6730,0
7806,1,6210,0
7806,2,7283,0
7806,3,6924,0
7806,4,6722,0
7806,5,6254,0
7806,6,5925,0
7806,7,6428,0
7806,8,6104,0
7806,9,6091,0
7807,0,6288,0
7807,1,5664,0
7807,2,7368,0
7807,3,6184,0
7807,4,6962,0
7807,5,5687,0
7807,6,5971,0
7807,7,5567,0
7807,8,5994,0
7807,9,5682,0
7808,0,6204,0
7808,1,6334,0
7808,2,6377,0
7808,3,6082,0
7808,4,6085,0
7808,5,6412,0
7808,6,6444,0
7808,7,5878,0
7808,8,5937,0
7808,9,7122,0
7809,0,6165,0
7809,1,6951,0
7809,2,6638,0
7809,3,6635,0
7809,4,7447,0
7809,5,6670,0
7809,6,6870,0
7809,7,6417,0
7809,8,7062,0
7809,9,7097,0
7810,0,5744,0
7810,1,6167,0
7810,2,6224,0
7810,3,5930,0
7810,4,6645,0
7810,5,5902,0
7810,6,6031,0
7810,7,5978,0
7810,8,5807,0
7810,9,5835,0
7811,0,6729,0
7811,1,5845,0
7811,2,6874,0
7811,3,6615,0
7811,4,5533,0
7811,5,7778,0
7811,6,5807,0
7811,7,6143,0
7811,8,6393,0
7811,9,6503,0
7812,0,6493,0
7812,1,6090,0
7812,2,5977,0
7812,3,6051,0
7812,4,6018,0
7812,5,5673,0
7812,6,5831,0
7812,7,5503,0
7812,8,5897,0
7812,9,6074,0
7813,0,7559,1
7813,1,8241,1
7813,2,7556,1
7813,3,7846,1
7813,4,8541,1
7813,5,7009,1
7813,6,7144,1
7813,7,8059,1
7813,8,8388,1
7813,9,7669,1
7814,0,8783,0
7814,1,8031,0
7814,2,8124,0
7814,3,8772,0
7814,4,8510,0
7814,5,9335,0
7814,6,9658,0
7814,7,7949,0
7814,8,8135,0
7814,9,7811,0
7815,0,8901,0
7815,1,8083,0
7815,2,7560,0
7815,3,7509,0
7815,4,8183,0
7815,5,8249,0
7815,6,7514,0
7815,7,8110,0
7815,8,8138,0
7815,9,7864,0
7816,0,8749,0
7816,1,8851,0
7816,2,7888,0
7816,3,7821,0
7816,4,8729,0
7816,5,9233,0
7816,6,9003,0
7816,7,7874,0
7816,8,7922,0
7816,9,9080,0
7817,0,7796,0
7817,1,8301,0
7817,2,8593,0
7817,3,9563,0
7817,4,7985,0
7817,5,8022,0
7817,6,9488,0
7817,7,9264,0
7817,8,9395,0
7817,9,9030,0
7818,0,7116,0
7818,1,7648,0
7818,2,7397,0
7818,3,8212,0
7818,4,7843,0
7818,5,7978,0
7818,6,8600,0
7818,7,8612,0
7818,8,8153,0
7818,9,8048,0
7819,0,8195,0
7819,1,9045,0
7819,2,7487,0
7819,3,8387,0
7819,4,7999,0
7819,5,7818,0
7819,6,7424,0
7819,7,7143,0
7819,8,8402,0
7819,9,9482,0
7820,0,9404,0
7820,1,9274,0
7820,2,8907,0
7820,3,8905,0
7820,4,8547,0
7820,5,8714,0
7820,6,8259,0
7820,7,7896,0
7820,8,8923,0
7820,9,9359,0
7821,0,8133,0
7821,1,6906,0
7821,2,7247,0
7821,3,7179,0
7821,4,7678,0
7821,5,7636,0
7821,6,7544,0
7821,7,8363,0
7821,8,8385,0
7821,9,7990,0
7822,0,9744,0
7822,1,10559,0
7822,2,9755,0
7822,3,8707,0
7822,4,9386,0
7822,5,11202,0
7822,6,9616,0
7822,7,9120,0
7822,8,9378,0
7822,9,10778,0
7823,0,10023,1
7823,1,9763,1
7823,2,9202,1
7823,3,9775,1
7823,4,9224,1
7823,5,10264,1
7823,6,9365,1
7823,7,9719,1
7823,8,8574,1
7823,9,9976,1
7824,0,10784,0
7824,1,10237,0
7824,2,10836,0
7824,3,10637,0
7824,4,11333,0
7824,5,10212,0
7824,6,9314,0
7824,7,9499,0
7824,8,10266,0
7824,9,10920,0
7825,0,10766,0
7825,1,10491,0
7825,2,11391,0
7825,3,10312,0
7825,4,11505,0
7825,5,11232,0
7825,6,11743,0
7825,7,12012,0
7825,8,10815,0
7825,9,11342,0
7826,0,10979,0
7826,1,9971,0
7826,2,10434,0
7826,3,10044,0
7826,4,10115,0
7826,5,10708,0
7826,6,10987,0
7826,7,10378,0
7826,8,9545,0
7826,9,10180,0
7827,0,10204,0
7827,1,9984,0
7827,2,9609,0
7827,3,10673,0
7827,4,10661,0
7827,5,9402,0
7827,6,10316,0
7827,7,10056,0
7827,8,10629,0
7827,9,10273,0
7828,0,10605,0
7828,1,10421,0
7828,2,10242,0
7828,3,10555,0
7828,4,10808,0
7828,5,10154,0
7828,6,9488,0
7828,7,9789,0
7828,8,10378,0
7828,9,10104,0
7829,0,9750,0
7829,1,10238,0
7829,2,10148,0
7829,3,10408,0
7829,4,11522,0
7829,5,10465,0
7829,6,9359,0
7829,7,10863,0
7829,8,9771,0
7829,9,9614,0
7830,0,8259,0
7830,1,8723,0
7830,2,9122,0
7830,3,9218,0
7830,4,8279,0
7830,5,10695,0
7830,6,10290,0
7830,7,9088,0
7830,8,9925,0
7830,9,10128,0
7831,0,9035,0
7831,1,8660,0
7831,2,9247,0
7831,3,9247,0
7831,4,9311,0
7831,5,8680,0
7831,6,9584,0
7831,7,8654,0
7831,8,8972,0
7831,9,8751,0
7832,0,8111,0
7832,1,8626,0
7832,2,8538,0
7832,3,8900,0
7832,4,9367,0
7832,5,8519,0
7832,6,7931,0
7832,7,9577,0
7832,8,8552,0
7832,9,9773,0
7833,0,9129,0
7833,1,8723,0
7833,2,8295,0
7833,3,8555,0
7833,4,8903,0
7833,5,9140,0
7833,6,9462,0
7833,7,9372,0
7833,8,9180,0
7833,9,9553,0
7834,0,9306,0
7834,1,8269,0
7834,2,9390,0
7834,3,8604,0
7834,4,9435,0
7834,5,9027,0
7834,6,9096,0
7834,7,8983,0
7834,8,9698,0
7834,9,9308,0
7835,0,9418,0
7835,1,9251,0
7835,2,9983,0
7835,3,9663,0
7835,4,9621,0
7835,5,9202,0
7835,6,9594,0
7835,7,9954,0
7835,8,9675,0
7835,9,9698,0
7836,0,9552,0
7836,1,9744,0
7836,2,9207,0
7836,3,9686,0
7836,4,9473,0
7836,5,9341,0
7836,6,9677,0
7836,7,9563,0
7836,8,9461,0
7836,9,9030,0
7837,0,9250,0
7837,1,9050,0
7837,2,8287,0
7837,3,9264,0
7837,4,8398,0
7837,5,8958,0
7837,6,8321,0
7837,7,8651,0
7837,8,7927,0
7837,9,8413,0
7838,0,9152,0
7838,1,9521,0
7838,2,9190,0
7838,3,9684,0
7838,4,9267,0
7838,5,8669,0
7838,6,8755,0
7838,7,9434,0
7838,8,9720,0
7838,9,9880,0
7839,0,9662,0
7839,1,9377,0
7839,2,9373,0
7839,3,9149,0
7839,4,8620,0
7839,5,8789,0
7839,6,9275,0
7839,7,9479,0
7839,8,8839,0
7839,9,9367,0
7840,0,15387,0
7840,1,15606,0
7840,2,16338,0
7840,3,16112,0
7840,4,14823,0
7840,5,14180,0
7840,6,15308,0
7840,7,16633,0
7840,8,15111,0
7840,9,15371,0
7841,0,15572,0
7841,1,14967,0
7841,2,14814,0
7841,3,15235,0
7841,4,16574,0
7841,5,15151,0
7841,6,15604,0
7841,7,15423,0
7841,8,15518,0
7841,9,16244,0
7842,0,17080,0
7842,1,16559,0
7842,2,15684,0
7842,3,14815,0
7842,4,15370,0
7842,5,15012,0
7842,6,15130,0
7842,7,16696,0
7842,8,16509,0
7842,9,13407,0
7843,0,15294,0
7843,1,16583,0
7843,2,17436,0
7843,3,16397,0
7843,4,15696,0
7843,5,15567,0
7843,6,15493,0
7843,7,16002,0
7843,8,14741,0
7843,9,14080,0
7844,0,15832,0
7844,1,15307,0
7844,2,14415,0
7844,3,17236,0
7844,4,14883,0
7844,5,13297,0
7844,6,14273,0
7844,7,14540,0
7844,8,15549,0
7844,9,18317,0
7845,0,15283,0
7845,1,13781,0
7845,2,16611,0
7845,3,14101,0
7845,4,15448,0
7845,5,14929,0
7845,6,14734,0
7845,7,14193,0
7845,8,14781,0
7845,9,16865,0
7846,0,16009,0
7846,1,15983,0
7846,2,15825,0
7846,3,15566,0
7846,4,17856,0
7846,5,18518,0
7846,6,16958,0
7846,7,16012,0
7846,8,17255,0
7846,9,15535,0
7847,0,17053,0
7847,1,16161,0
7847,2,15353,0
7847,3,16135,0
7847,4,15928,0
7847,5,15790,0
7847,6,13323,0
7847,7,16524,0
7847,8,15531,0
7847,9,15392,0
7848,0,15427,0
7848,1,14869,0
7848,2,14587,0
7848,3,16733,0
7848,4,15933,0
7848,5,15017,0
7848,6,14522,0
7848,7,16413,0
7848,8,14095,0
7848,9,15861,0
7849,0,13740,1
7849,1,12724,1
7849,2,12649,1
7849,3,15434,1
7849,4,13209,1
7849,5,13375,1
7849,6,13064,1
7849,7,14208,1
7849,8,14948,1
7849,9,13195,1
7850,0,15432,0
7850,1,16248,0
7850,2,15679,0
7850,3,14987,0
7850,4,16530,0
7850,5,13945,0
7850,6,14530,0
7850,7,15370,0
7850,8,13828,0
7850,9,14316,0
7851,0,16194,0
7851,1,14112,0
7851,2,15996,0
7851,3,16050,0
7851,4,15762,0
7851,5,16574,0
7851,6,13326,0
7851,7,16158,0
7851,8,16660,0
7851,9,15555,0
7852,0,17316,0
7852,1,15261,0
7852,2,13891,0
7852,3,14750,0
7852,4,14364,0
7852,5,14763,0
7852,6,14471,0
7852,7,15665,0
7852,8,15487,0
7852,9,14803,0
7853,0,16083,0
7853,1,14997,0
7853,2,14836,0
7853,3,14367,0
7853,4,16120,0
7853,5,17059,0
7853,6,16403,0
7853,7,15662,0
7853,8,14957,0
7853,9,15253,0
7854,0,15669,1
7854,1,14972,1
7854,2,14022,1
7854,3,15196,1
7854,4,16480,1
7854,5,15060,1
7854,6,15521,1
7854,7,15020,1
7854,8,15206,1
7854,9,14815,1
7855,0,14797,0
7855,1,15485,0
7855,2,15034,0
7855,3,15933,0
7855,4,14925,0
7855,5,15614,0
7855,6,16098,0
7855,7,15703,0
7855,8,14608,0
7855,9,15286,0
7856,0,16424,0
7856,1,13113,0
7856,2,12960,0
7856,3,14604,0
7856,4,12402,0
7856,5,12914,0
7856,6,14087,0
7856,7,12753,0
7856,8,14082,0
7856,9,12788,0
7857,0,12978,0
7857,1,14637,0
7857,2,12775,0
7857,3,14941,0
7857,4,13150,0
7857,5,13926,0
7857,6,14013,0
7857,7,14021,0
7857,8,13228,0
7857,9,13116,0
7858,0,1205,0
7858,1,1211,0
7858,2,960,0
7858,3,955,0
7858,4,900,0
7858,5,1141,0
7858,6,1115,0
7858,7,992,0
7858,8,1257,0
7858,9,1187,0
7859,0,936,0
7859,1,874,0
7859,2,1044,0
7859,3,1045,0
7859,4,939,0
7859,5,1141,0
7859,6,894,0
7859,7,883,0
7859,8,897,0
7859,9,950,0
7860,0,898,0
7860,1,1217,0
7860,2,1347,0
7860,3,1173,0
7860,4,1077,0
7860,5,935,0
7860,6,924,0
7860,7,961,0
7860,8,941,0
7860,9,1016,0
7861,0,902,0
7861,1,1025,0
7861,2,1177,0
7861,3,1212,0
7861,4,1327,0
7861,5,1210,0
7861,6,906,0
7861,7,973,0
7861,8,902,0
7861,9,1187,0
7862,0,1186,0
7862,1,1069,0
7862,2,889,0
7862,3,1013,0
7862,4,1310,0
7862,5,1255,0
7862,6,1276,0
7862,7,1200,0
7862,8,1109,0
7862,9,1291,0
7863,0,1103,0
7863,1,1038,0
7863,2,1337,0
7863,3,1093,0
7863,4,897,0
7863,5,1061,0
7863,6,905,0
7863,7,1069,0
7863,8,957,0
7863,9,1180,0
7864,0,935,0
7864,1,929,0
7864,2,931,0
7864,3,926,0
7864,4,1006,0
7864,5,922,0
7864,6,1244,0
7864,7,1086,0
7864,8,935,0
7864,9,1216,0
7865,0,1235,0
7865,1,1110,0
7865,2,926,0
7865,3,973,0
7865,4,1214,0
7865,5,1085,0
7865,6,1000,0
7865,7,960,0
7865,8,1194,0
7865,9,1032,0
7866,0,1058,0
7866,1,1005,0
7866,2,1040,0
7866,3,1210,0
7866,4,1116,0
7866,5,903,0
7866,6,1133,0
7866,7,922,0
7866,8,928,0
7866,9,1070,0
7867,0,3667,0
7867,1,4279,0
7867,2,3270,0
7867,3,3150,0
7867,4,3177,0
7867,5,3248,0
7867,6,3468,0
7867,7,3426,0
7867,8,2511,0
7867,9,3460,0
7868,0,3804,0
7868,1,4239,0
7868,2,2692,0
7868,3,3456,0
7868,4,4414,0
7868,5,2542,0
7868,6,2818,0
7868,7,3486,0
7868,8,3183,0
7868,9,3263,0
7869,0,3081,0
7869,1,2794,0
7869,2,3932,0
7869,3,3511,0
7869,4,3428,0
7869,5,3537,0
7869,6,2759,0
7869,7,2463,0
7869,8,2849,0
7869,9,3379,0
7870,0,3712,1
7870,1,3598,1
7870,2,2683,1
7870,3,2989,1
7870,4,3452,1
7870,5,3934,1
7870,6,3146,1
7870,7,3491,1
7870,8,4145,1
7870,9,2953,1
7871,0,2564,1
7871,1,2631,1
7871,2,3109,1
7871,3,2909,1
7871,4,2575,1
7871,5,2275,1
7871,6,2892,1
7871,7,2380,1
7871,8,2571,1
7871,9,2469,1
7872,0,2299,0
7872,1,2499,0
7872,2,2911,0
7872,3,2351,0
7872,4,2562,0
7872,5,2648,0
7872,6,2453,0
7872,7,2523,0
7872,8,2447,0
7872,9,2862,0
7873,0,2346,0
7873,1,2788,0
7873,2,3080,0
7873,3,2508,0
7873,4,2602,0
7873,5,2544,0
7873,6,2835,0
7873,7,3333,0
7873,8,2544,0
7873,9,2844,0
7874,0,2920,0
7874,1,2448,0
7874,2,4092,0
7874,3,2689,0
7874,4,2666,0
7874,5,3613,0
7874,6,3614,0
7874,7,2585,0
7874,8,3497,0
7874,9,2735,0
7875,0,3426,0
7875,1,3223,0
7875,2,2537,0
7875,3,3871,0
7875,4,4130,0
7875,5,3456,0
7875,6,4121,0
7875,7,2883,0
7875,8,2670,0
7875,9,2517,0
7876,0,2024,0
7876,1,3003,0
7876,2,1980,0
7876,3,1963,0
7876,4,1859,0
7876,5,2190,0
7876,6,3332,0
7876,7,2336,0
7876,8,2752,0
7876,9,1944,0
7877,0,2860,0
7877,1,2169,0
7877,2,3652,0
7877,3,2541,0
7877,4,2358,0
7877,5,2290,0
7877,6,3261,0
7877,7,2535,0
7877,8,3671,0
7877,9,2658,0
7878,0,2529,0
7878,1,2309,0
7878,2,2474,0
7878,3,2347,0
7878,4,2181,0
7878,5,2605,0
7878,6,3381,0
7878,7,2573,0
7878,8,2565,0
7878,9,2942,0
7879,0,2235,0
7879,1,2847,0
7879,2,2972,0
7879,3,2159,0
7879,4,2775,0
7879,5,2859,0
7879,6,2375,0
7879,7,2108,0
7879,8,2087,0
7879,9,2585,0
7880,0,2178,0
7880,1,2316,0
7880,2,2028,0
7880,3,2216,0
7880,4,2544,0
7880,5,2088,0
7880,6,2140,0
7880,7,2162,0
7880,8,2285,0
7880,9,2800,0
7881,0,2161,0
7881,1,2701,0
7881,2,1959,0
7881,3,2096,0
7881,4,3052,0
7881,5,1901,0
7881,6,2008,0
7881,7,2176,0
7881,8,2418,0
7881,9,1888,0
7882,0,2296,0
7882,1,2069,0
7882,2,1965,0
7882,3,2198,0
7882,4,2490,0
7882,5,2153,0
7882,6,2262,0
7882,7,2460,0
7882,8,2144,0
7882,9,1827,0
7883,0,2188,0
7883,1,2307,0
7883,2,2681,0
7883,3,2400,0
7883,4,2267,0
7883,5,2152,0
7883,6,2168,0
7883,7,2303,0
7883,8,2378,0
7883,9,1943,0
7884,0,2147,0
7884,1,2191,0
7884,2,2244,0
7884,3,2097,0
7884,4,2156,0
7884,5,2376,0
7884,6,2119,0
7884,7,2254,0
7884,8,2570,0
7884,9,2009,0
7885,0,1740,0
7885,1,1825,0
7885,2,2026,0
7885,3,2053,0
7885,4,2071,0
7885,5,1666,0
7885,6,1693,0
7885,7,1689,0
7885,8,1837,0
7885,9,1690,0
7886,0,1629,0
7886,1,1722,0
7886,2,1589,0
7886,3,1700,0
7886,4,1613,0
7886,5,1597,0
7886,6,2041,0
7886,7,1799,0
7886,8,1713,0
7886,9,1579,0
7887,0,1647,0
7887,1,1664,0
7887,2,1652,0
7887,3,1632,0
7887,4,1706,0
7887,5,1717,0
7887,6,1614,0
7887,7,1983,0
7887,8,1596,0
7887,9,1888,0
7888,0,1640,0
7888,1,1879,0
7888,2,2035,0
7888,3,2100,0
7888,4,1952,0
7888,5,1802,0
7888,6,1618,0
7888,7,1715,0
7888,8,1591,0
7888,9,1610,0
7889,0,1919,0
7889,1,1671,0
7889,2,1739,0
7889,3,1580,0
7889,4,2062,0
7889,5,1606,0
7889,6,1583,0
7889,7,1770,0
7889,8,1648,0
7889,9,1638,0
7890,0,1704,0
7890,1,1912,0
7890,2,1935,0
7890,3,1724,0
7890,4,1985,0
7890,5,1840,0
7890,6,1750,0
7890,7,1652,0
7890,8,1819,0
7890,9,1634,0
7891,0,1592,0
7891,1,1589,0
7891,2,1609,0
7891,3,1655,0
7891,4,1600,0
7891,5,1574,0
7891,6,1577,0
7891,7,1734,0
7891,8,1567,0
7891,9,1819,0
7892,0,1587,0
7892,1,1643,0
7892,2,2026,0
7892,3,1584,0
7892,4,1711,0
7892,5,1986,0
