#id,fairspan_max_span,ndpso_avg_max_span,ndpso_min_max_span,ndpso_max_max_span,fairspan_total_time,ndpso_avg_pre_time,ndpso_min_pre_time,ndpso_max_pre_time,ndpso_avg_post_time,ndpso_min_post_time,ndpso_max_post_time,ndpso_avg_total_time,ndpso_amin_total_time,ndpso_max_total_time
5143,3.0322580645,4.4631427262,4.0434782609,5.0526315789,0,12136.7,11639,12708,0,0,0,12136.7,11639,12708
5144,1.8656716418,2.5511113236,2.0731707317,2.8484848485,0,11872.3,11005,12478,0.1,0,1,11872.4,11005,12478
5145,0.976744186,1.4157929811,1.2714285714,1.5967741935,0,12016,11622,12612,0,0,0,12016,11622,12612
5146,4.2058823529,5.3100407055,4.65625,6.4444444444,0,11907.1,11407,12786,0,0,0,11907.1,11407,12786
5147,2.4237288136,2.7415322792,2.1891891892,3.25,0,12193.6,11748,12860,0,0,0,12193.6,11748,12860
5148,1.7528089888,1.9846010599,1.5789473684,2.2098765432,0,12548.1,11135,18674,0,0,0,12548.1,11135,18674
5149,2.3095238095,2.3635000816,1.9615384615,3,0,12967.9,10437,17229,0.1,0,1,12968,10437,17229
5150,1.0722891566,1.1371499001,0.9696969697,1.3913043478,1,13528.3,11204,18497,0,0,0,13528.3,11204,18497
5151,0.6355932203,0.7183523538,0.6481481481,0.8113207547,1,11640.8,10671,17485,0,0,0,11640.8,10671,17485
5152,5.0810810811,5.3355047385,4.32,7.2,0,10804.6,10312,11360,0,0,0,10804.6,10312,11360
5153,2.2658227848,2.4995441801,2.1384615385,2.8823529412,0,10616.9,9960,11079,0,0,0,10616.9,9960,11079
5154,1.453125,1.2839120312,1.1595744681,1.6666666667,0,10932.7,10404,11494,0,0,0,10932.7,10404,11494
5155,7.1707317073,7.0702948179,6.12,8,0,11988.4,10133,16769,0,0,0,11988.4,10133,16769
5156,3.32,3.4832018974,2.6774193548,3.935483871,0,12409.8,10506,18425,0,0,0,12409.8,10506,18425
5157,2.4,2.641744733,2.3103448276,2.8571428571,0,11239.7,10774,11694,0,0,0,11239.7,10774,11694
5158,4.5172413793,5.1127287582,4.8620689655,5.625,0,16186.6,15997,16553,0,0,0,16186.6,15997,16553
5159,2.1785714286,2.4291654242,2.25,2.8333333333,0,16333.3,16059,16707,0,0,0,16333.3,16059,16707
5160,1.6610169492,2.0036064864,1.8571428571,2.1428571429,0,16217.4,16050,16418,0.1,0,1,16217.5,16050,16418
5161,11.3170731707,13.6923102981,12.3170731707,15.3333333333,1,16021.6,15802,16880,0,0,0,16021.6,15802,16880
5162,3.5443037975,4.0229286362,3.8448275862,4.1666666667,0,16088.4,15776,16669,0,0,0,16088.4,15776,16669
5163,4.0860215054,4.6398027055,4.2258064516,5.1515151515,0,16262,15880,18161,0,0,0,16262,15880,18161
5164,13.0731707317,15.063771645,13.3142857143,16.8333333333,0,16306.9,15980,18164,0,0,0,16306.9,15980,18164
5165,8.4090909091,9.9683633549,10,9.9473684211,0,16148.3,15824,16392,0,0,0,16148.3,15824,16392
5166,4.9206349206,6.0340252962,5.3636363636,6.5384615385,0,15869,15608,16240,0,0,0,15869,15608,16240
5167,2.7619047619,3.1588556094,2.7647058824,3.5238095238,0,19724.1,19320,20127,0,0,0,19724.1,19320,20127
5168,1.3658536585,1.8350967126,1.56,2.1904761905,0,19877.6,19523,20270,0,0,0,19877.6,19523,20270
5169,0.9448818898,1.2546931438,1.1451612903,1.35,0,19810.3,19483,20167,0,0,0,19810.3,19483,20167
5170,4.3571428571,6.1792447781,5.1212121212,7.3333333333,0,20144.2,19285,20787,0,0,0,20144.2,19285,20787
5171,2.3411764706,3.0064145658,2.6428571429,3.4285714286,0,21979.3,20318,34466,0,0,0,21979.3,20318,34466
5172,1.5873015873,2.0895932266,1.8787878788,2.2857142857,0,21723.1,19542,34495,0.1,0,1,21723.2,19542,34495
5173,8.2564102564,10.3599745917,10,9.7272727273,0,22844.9,19639,33925,0,0,0,22844.9,19639,33925
5174,3.8032786885,5.2661572984,4.5357142857,6.2083333333,0,23210.7,20172,34813,0,0,0,23210.7,20172,34813
5175,2.5980392157,3.2714200102,2.9459459459,3.7341772152,0,19845.3,19218,20578,0,0,0,19845.3,19218,20578
5176,2.2619047619,3.2691456025,2.6956521739,3.8571428571,0,20155.2,19566,20709,0,0,0,20155.2,19566,20709
5177,1.3272727273,1.7245827535,1.4705882353,2,0,20289.8,19845,20649,0,0,0,20289.8,19845,20649
5178,0.7217391304,1.0606003431,0.9572649573,1.2222222222,0,20585.3,20026,21768,0,0,0,20585.3,20026,21768
5179,4.9189189189,5.6096380471,4.9,6.4375,0,20837.8,20401,21397,0,0,0,20837.8,20401,21397
5180,2.5588235294,3.8686691436,3.1724137931,5.7058823529,0,22944.6,19087,34254,0,0,0,22944.6,19087,34254
5181,1.5544554455,2.0590476105,1.8533333333,2.3695652174,0,23792.7,20539,35735,0.1,0,1,23792.8,20539,35735
5182,6.3235294118,9.1052410268,12.25,9.84,0,20197,19081,21437,0,0,0,20197,19081,21437
5183,3.7619047619,4.9718378279,3.9487179487,6.2941176471,0,20770.9,20263,21886,0,0,0,20770.9,20263,21886
5184,1.9457364341,3.0816716136,2.5666666667,3.9166666667,1,20509.1,19826,21461,0.1,0,1,20509.2,19826,21461
5194,185,185,185,185,0,1674.1,1629,1752,0,0,0,1674.1,1629,1752
5195,67,67,67,67,0,1644.1,1550,1742,0,0,0,1644.1,1550,1742
5196,31.1428571429,31.1428571429,31.1428571429,31.1428571429,0,1663.7,1540,1795,0,0,0,1663.7,1540,1795
5197,403,403,403,403,0,1678.9,1580,1798,0,0,0,1678.9,1580,1798
5198,105.3333333333,105.3333333333,105.3333333333,105.3333333333,0,1617.9,1489,1768,0,0,0,1617.9,1489,1768
5199,60.1428571429,60.1428571429,60.1428571429,60.1428571429,0,1651.6,1486,2346,0,0,0,1651.6,1486,2346
5200,738,738,738,738,0,1711.6,1635,1839,0,0,0,1711.6,1635,1839
5201,183,183,183,183,0,1692.5,1572,1794,0,0,0,1692.5,1572,1794
5202,99.2857142857,99.2857142857,99.2857142857,99.2857142857,0,1636,1432,1862,0,0,0,1636,1432,1862
5203,106,106,106,106,0,1867.5,1675,2454,0,0,0,1867.5,1675,2454
5204,79,79,79,79,0,1794.8,1590,2644,0,0,0,1794.8,1590,2644
5205,33.5714285714,33.5714285714,33.5714285714,33.5714285714,0,1733.8,1481,1861,0,0,0,1733.8,1481,1861
5206,427,427,427,427,0,1810.9,1677,2411,0,0,0,1810.9,1677,2411
5207,163.3333333333,163.3333333333,163.3333333333,163.3333333333,0,1671.2,1479,1855,0,0,0,1671.2,1479,1855
5208,54.7142857143,54.7142857143,54.7142857143,54.7142857143,0,1741.2,1632,1909,0,0,0,1741.2,1632,1909
5209,699,699,699,699,0,1750.9,1690,1795,0,0,0,1750.9,1690,1795
5210,237,237,237,237,0,1664.1,1563,1821,0,0,0,1664.1,1563,1821
5211,101.2857142857,101.2857142857,101.2857142857,101.2857142857,0,1630.2,1514,1757,0,0,0,1630.2,1514,1757
5212,956,954.9,953,959,0,3806.4,3783,3878,0,0,0,3806.4,3783,3878
5213,336,332.4833333333,331.6666666667,334,0,4216.1,3806,5770,0,0,0,4216.1,3806,5770
5214,236.6,232.0028571429,231.2,234.1428571429,0,3833.7,3818,3882,0,0,0,3833.7,3818,3882
5215,1874,1854.1,1849,1858,0,3822.6,3768,4083,0,0,0,3822.6,3768,4083
5216,835.6666666667,826.5,825.3333333333,830,0,3990.5,3774,5554,0,0,0,3990.5,3774,5554
5217,406,401.1095238095,400.1428571429,404.4285714286,0,3994,3772,5757,0,0,0,3994,3772,5757
5218,2770,2761.6,2757,2768,0,3993,3781,5773,0,0,0,3993,3781,5773
5219,1739.5,1709.1,1706.3333333333,1713,0,3818.2,3802,3828,0,0,0,3818.2,3802,3828
5220,468.3333333333,468.8833333333,467.6666666667,470.3333333333,0,4026.8,3804,5836,0,0,0,4026.8,3804,5836
5221,241,241,241,241,0,6628,6425,6770,0,0,0,6628,6425,6770
5222,100,101.35,107.5,81.6666666667,0,6462.1,6282,6640,0,0,0,6462.1,6282,6640
5223,41,46.5,41,49.8,0,6294.6,6077,6637,0,0,0,6294.6,6077,6637
5224,494,494,494,494,0,6543,6372,6878,0.1,0,1,6543.1,6372,6878
5225,159.3333333333,170.05,159.3333333333,215.6666666667,0,6271.9,6113,6644,0,0,0,6271.9,6113,6644
5226,74.3333333333,82.575,72.2,92,0,6365.8,6081,6659,0,0,0,6365.8,6081,6659
5227,746,746,746,746,0,6582.9,6382,6916,0,0,0,6582.9,6382,6916
5228,223.6666666667,224.45,223.6666666667,226,0,6443.6,6270,6667,0.1,0,1,6443.7,6270,6667
5229,137.3333333333,136.3395238095,126,147.2,0,6413.6,6153,6660,0,0,0,6413.6,6153,6660
5230,238,238,238,238,0,6910.4,6538,7258,0,0,0,6910.4,6538,7258
5231,76,77,76,86,0,6786.9,6453,7086,0,0,0,6786.9,6453,7086
5232,35.2857142857,42.1371428571,35.2857142857,49.4,0,6566.2,6362,6838,0.1,0,1,6566.3,6362,6838
5233,466,466,466,466,1,7115.3,6404,10193,0.1,0,1,7115.4,6404,10193
5234,165.3333333333,171.3,163.3333333333,188.5,0,6399.6,6047,6967,0,0,0,6399.6,6047,6967
5235,75,87.795,110.25,91.5,0,7516.4,6515,11141,0,0,0,7516.4,6515,11141
5236,727,727,727,727,0,7196.8,6703,10059,0,0,0,7196.8,6703,10059
5237,297.6666666667,266.35,247,365,0,6696,6358,6991,0,0,0,6696,6358,6991
5238,136.2,133.3466666667,121,149.6,0,7610,6441,11328,0,0,0,7610,6441,11328
5239,372,408.6,385,433,0,7618.8,6478,10332,0,0,0,7618.8,6478,10332
5240,187,203.4833333333,191.6666666667,220,0,7617.1,6454,10365,0,0,0,7617.1,6454,10365
5241,86.2857142857,85.834047619,82.8571428571,89.4,0,7002.6,6463,10595,0,0,0,7002.6,6463,10595
5242,808,843.5,801,885,0,6534.4,6437,6611,0,0,0,6534.4,6437,6611
5243,470.6666666667,422.7,405.5,435.5,0,6888.8,6422,10228,0,0,0,6888.8,6422,10228
5244,207.3333333333,201.7533333333,189.4,211.6,0,7049.7,6547,10689,0.1,0,1,7049.8,6547,10689
5245,984,1092.1,1038,1158,1,6539.5,6467,6630,0,0,0,6539.5,6467,6630
5246,696,697.0333333333,676,716,0,6881.7,6393,10295,0,0,0,6881.7,6393,10295
5247,296.1666666667,317.5,302.1666666667,332,0,6600.9,6480,6649,0,0,0,6600.9,6480,6649
5248,247,247,247,247,0,9303.5,9084,9519,0.1,0,1,9303.6,9084,9519
5249,85.5,96.8166666667,109,96,1,9217.7,8728,9427,0,0,0,9217.7,8728,9427
5250,52.7142857143,54.4202380952,49,59.25,0,9644.5,9438,10150,0,0,0,9644.5,9438,10150
5251,453,453,453,453,0,9578.1,9171,10266,0.1,0,1,9578.2,9171,10266
5252,228,235.4166666667,212.5,250.5,0,9750.5,9248,10244,0,0,0,9750.5,9248,10244
5253,117.4285714286,134.7273809524,107,167.5,1,11138.9,9032,15727,0,0,0,11138.9,9032,15727
5254,681,681,681,681,0,11290.3,9155,15717,0,0,0,11290.3,9155,15717
5255,297.6666666667,270.7333333333,243,338,0,9684,9319,9958,0,0,0,9684,9319,9958
5256,118.7142857143,143.875,119.1666666667,168.25,0,9325.6,9043,9779,0,0,0,9325.6,9043,9779
5257,242,242,242,242,0,9906.7,9524,10243,0,0,0,9906.7,9524,10243
5258,91,106.4,107,90.5,0,9960,9646,10381,0,0,0,9960,9646,10381
5259,36.3333333333,47.0683333333,43.25,51.5,0,9488.2,9090,9719,0,0,0,9488.2,9090,9719
5260,500,500,500,500,0,9912.6,9397,10284,0,0,0,9912.6,9397,10284
5261,173,165.5833333333,155.3333333333,231.5,0,9876.3,9495,10229,0,0,0,9876.3,9495,10229
5262,83,91.6307142857,78,99.6,0,9921.4,9525,10376,0,0,0,9921.4,9525,10376
5263,709,709,709,709,0,10739.5,9722,15765,0,0,0,10739.5,9722,15765
5264,242.6666666667,266.8166666667,242.6666666667,285,0,10494.4,9505,15450,0.1,0,1,10494.5,9505,15450
5265,123.6666666667,147.8814285714,127.8,185.5,0,9845.6,9597,10131,0,0,0,9845.6,9597,10131
5275,0.7357142857,0.7619336499,0.7357142857,0.8125,0,3470.6,3264,3902,0,0,0,3470.6,3264,3902
5276,0.323943662,0.3255395887,0.3205574913,0.3321299639,0,3803.2,3436,4904,0,0,0,3803.2,3436,4904
5277,0.2019950125,0.2032768071,0.2019950125,0.2071611253,0,3639.2,3208,3913,0,0,0,3639.2,3208,3913
5278,1.2647058824,1.2300990379,1.1944444444,1.3129770992,0,3887.7,3246,5788,0,0,0,3887.7,3246,5788
5279,0.7128027682,0.7565398637,0.7253521127,0.8340080972,0,3720,3192,5134,0,0,0,3720,3192,5134
5280,0.3,0.3285859014,0.3134328358,0.3613445378,0,3783.4,3180,5014,0,0,0,3783.4,3180,5014
5281,1.4100719424,1.3941270645,1.3802816901,1.4100719424,0,4290.3,3376,6272,0,0,0,4290.3,3376,6272
5282,1.1258741259,1.1495294989,1.0940766551,1.2764227642,0,3819.2,3329,6080,0,0,0,3819.2,3329,6080
5283,0.7195402299,0.7379274555,0.7149425287,0.7548543689,0,3840.4,2929,6152,0,0,0,3840.4,2929,6152
5284,0.7412587413,0.8121347045,0.75,0.9252336449,0,3706.2,3526,3885,0,0,0,3706.2,3526,3885
5285,0.3472222222,0.3575999181,0.3472222222,0.3861003861,0,3717.7,3408,4146,0,0,0,3717.7,3408,4146
5286,0.2073732719,0.2140545767,0.2073732719,0.2278481013,0,4308.8,3766,6218,0,0,0,4308.8,3766,6218
5287,1.085106383,1.1053240704,1.0625,1.2540983607,0,3780.6,3314,4169,0,0,0,3780.6,3314,4169
5288,0.6713286713,0.6812813459,0.668989547,0.7441860465,0,3663.7,3141,4474,0.1,0,1,3663.8,3142,4474
5289,0.5023696682,0.5272991847,0.4964871194,0.5623342175,1,4205,3309,5941,0,0,0,4205,3309,5941
5290,1.9930555556,2.1667675972,1.9930555556,2.474137931,0,3648,3350,4103,0,0,0,3648,3350,4103
5291,1.1428571429,1.2101466559,1.146953405,1.3472222222,0,4077.5,3694,4745,0,0,0,4077.5,3694,4745
5292,0.6942528736,0.7081693514,0.6942528736,0.7512437811,0,3853.6,3429,4109,0,0,0,3853.6,3429,4109
5293,3.8411214953,4.2246605418,3.9666666667,4.59375,0,14500.3,13581,21409,0,0,0,14500.3,13581,21409
5294,1.3237410072,1.3888739648,1.3333333333,1.4418604651,0,14661.7,13735,21626,0,0,0,14661.7,13735,21626
5295,0.7109004739,0.7617637659,0.7209302326,0.8292682927,1,13806.8,13520,14063,0,0,0,13806.8,13520,14063
5296,5.1029411765,5.8461131164,5.4038461538,6.7826086957,0,13875.6,13635,14225,0,0,0,13875.6,13635,14225
5297,2.6929460581,2.9096813812,2.7569721116,3.0594594595,0,13861.5,13736,14010,0,0,0,13861.5,13736,14010
5298,2.1379310345,2.2800424805,2.1812865497,2.3846153846,0,13900.8,13722,14247,0,0,0,13900.8,13722,14247
5299,7.7952755906,9.0491737637,8.3636363636,9.7142857143,0,13600.7,13445,13783,0,0,0,13600.7,13445,13783
5300,4.0373134328,4.5336995167,4.2142857143,5.0333333333,0,14060.8,13858,14217,0.1,0,1,14060.9,13858,14217
5301,2.6698795181,2.6798064862,2.5325301205,2.8859649123,1,13752.1,13560,13842,0.2,0,1,13752.3,13561,13842
5302,1.0769230769,1.6766990475,1.4126984127,2,0,23599.6,22684,24871,0.2,0,1,23599.8,22684,24871
5303,0.6885245902,0.9379525393,0.819047619,1.1315789474,0,22829.2,22337,23220,0,0,0,22829.2,22337,23220
5304,0.3925925926,0.600338559,0.5638297872,0.6515151515,0,24536.5,22814,30200,0,0,0,24536.5,22814,30200
5305,2.125,3.0575613574,2.693877551,3.7037037037,0,24397.4,23215,31945,0,0,0,24397.4,23215,31945
5306,0.9411764706,1.3569625186,1.1317829457,1.5234375,1,27349.9,22076,39116,0,0,0,27349.9,22076,39116
5307,0.809178744,1.0661886974,0.9384615385,1.3092783505,0,28772.6,22686,39242,0,0,0,28772.6,22686,39242
5308,3.2886597938,4.3713892668,3.8115942029,5.1568627451,1,24703.3,21969,39778,0.1,0,1,24703.4,21969,39779
5309,1.5890410959,2.7512049609,1.8129032258,3.1518987342,0,24276.9,22407,33805,0,0,0,24276.9,22407,33805
5310,1.182448037,1.6094184398,1.3269230769,1.9937106918,0,23278.6,22464,24024,0,0,0,23278.6,22464,24024
5311,1.1333333333,1.479515282,1.3211009174,1.84,0,22393.7,20877,23099,0.3,0,1,22394,20877,23099
5312,0.4439655172,0.6037687268,0.4913294798,0.7573529412,0,23301.8,22078,26103,0.1,0,1,23301.9,22078,26103
5313,0.3687943262,0.4024004286,0.3632958801,0.4470046083,0,23401.8,22457,26597,0,0,0,23401.8,22457,26597
5314,2.0392156863,3.0010474696,2.5443037975,3.5438596491,0,24351.5,22808,32783,0.2,0,1,24351.7,22808,32783
5315,1.0148514851,1.3567781534,1.2271062271,1.4436619718,0,24336.4,22248,33587,0,0,0,24336.4,22248,33587
5316,0.5913043478,0.8951457666,0.7470355731,1.0728476821,1,23135.8,21966,25404,0.1,0,1,23135.9,21966,25404
5317,3.8142857143,4.8069707827,4.0253164557,5.5068493151,0,23172.6,21950,24336,0,0,0,23172.6,21950,24336
5318,1.76,2.2920121651,2,2.6494252874,0,22826.1,22178,23300,0,0,0,22826.1,22178,23300
5319,1.0848708487,1.5484983244,1.3163265306,2.1,0,23342.4,21971,24641,0.1,0,1,23342.5,21971,24641
5320,3.4929577465,4.0828782609,3.7384615385,4.4666666667,0,36728.4,36000,39797,0.1,0,1,36728.5,36001,39797
5321,1.6714801444,2.3871736901,1.9543726236,2.8256880734,0,36739.9,35728,39511,0,0,0,36739.9,35728,39511
5322,1.1079812207,1.330878116,1.2215189873,1.5119047619,1,36584,35536,41744,0.1,0,1,36584.1,35536,41744
5323,7.712,11.17911964,10.2121212121,12.8666666667,0,37684.4,36570,42159,0,0,0,37684.4,36570,42159
5324,4.5019762846,7.0583354199,6.1086956522,8.3,0,38710.5,35865,60861,0,0,0,38710.5,35865,60861
5325,1.9295392954,2.3767940923,2.1741935484,2.6395663957,0,39174.6,36345,60846,0.1,0,1,39174.7,36345,60846
5326,9.4666666667,11.1390342488,10.3636363636,13.1931818182,0,36132.7,35783,36431,0,0,0,36132.7,35783,36431
5327,4.5123674912,5.9403882726,5.0884955752,7.0076923077,0,36456,35926,37138,0.1,0,1,36456.1,35926,37138
5328,3.5544303797,4.6737398771,4.2983606557,5.7647058824,0,36790.3,35376,43291,0,0,0,36790.3,35376,43291
5329,1.1932773109,2.3546591931,2.1025641026,2.9333333333,0,54578.5,49090,79659,0,0,0,54578.5,49090,79659
5330,0.7282229965,1.100246795,0.9925650558,1.2727272727,0,55573.8,45608,86561,0,0,0,55573.8,45608,86561
5331,0.5253456221,0.7838746921,0.7003745318,0.9888888889,1,52506.6,46767,87372,0.3,0,1,52506.9,46767,87372
5332,2.7777777778,4.9019352163,3.6830985915,5.8787878788,0,53892.6,47695,84720,0,0,0,53892.6,47695,84720
5333,1.2895927602,2.1984253687,1.8771929825,2.5297297297,0,52769.3,45799,85860,0.2,0,1,52769.5,45799,85861
5334,0.8348623853,1.5693974872,1.2549019608,2.65625,0,49209.4,47195,55596,0.1,0,1,49209.5,47195,55596
5335,3.1946902655,5.7374899666,4.7205882353,6.8765432099,0,49758.4,48162,55846,0.2,0,1,49758.6,48162,55846
5336,2.1802120141,4.2399413971,3.5377358491,5.0526315789,0,48524.4,48068,49180,0,0,0,48524.4,48068,49180
5337,1.5604651163,3.3916858768,2.8384615385,4.3617021277,0,49803.3,48751,51335,0.2,0,1,49803.5,48751,51335
5338,1.2313432836,2.0723075268,1.75,2.625,0,50171.6,48490,51550,0.1,0,1,50171.7,48490,51550
5339,0.5743801653,1.179088794,1.025974026,1.5161290323,0,49898.7,48644,50895,0.1,0,1,49898.8,48644,50895
5340,0.4115942029,0.7936272113,0.6153846154,0.9852941176,0,50357.9,48842,55967,0.1,0,1,50358,48842,55968
5341,2.3435114504,4.5031210087,3.5806451613,5.5,0,49749.5,47872,54364,0,0,0,49749.5,47872,54364
5342,1.5111111111,2.9459690219,2.2,3.4821428571,0,49616.4,48050,51314,0.1,0,1,49616.5,48050,51314
5343,0.8855140187,1.8304494972,1.4361702128,2.7076923077,0,48858.3,47769,50045,0,0,0,48858.3,47769,50045
5344,3.7155172414,6.8086060989,5.7169811321,8.275,0,50081.1,48525,56567,0.2,0,1,50081.3,48526,56567
5345,2.0912547529,4.5029930828,3.0561797753,6.0476190476,0,53902.9,49012,79385,0.1,0,1,53903,49012,79385
5346,1.3921052632,2.6531921763,2.2624113475,3.1274509804,1,53131.5,49177,79445,0.1,0,1,53131.6,49177,79445
5347,1.9726027397,1.7807376964,1.6888888889,1.897260274,0,1799,1767,1829,0,0,0,1799,1767,1829
5348,0.8235294118,0.799230114,0.7368421053,0.8235294118,0,1772.7,1757,1797,0,0,0,1772.7,1757,1797
5349,0.3328358209,0.3325336614,0.3275434243,0.3374689826,0,1802.9,1778,1831,0,0,0,1802.9,1778,1831
5350,2.7982832618,2.8550898829,2.686695279,3.0337078652,0,1784.4,1758,1805,0,0,0,1784.4,1758,1805
5351,1.3138528139,1.1643346347,1.1038961039,1.2195121951,0,1771.2,1726,1818,0,0,0,1771.2,1726,1818
5352,1.1774193548,0.9616820411,0.9012096774,1.0305343511,0,1796.6,1750,1851,0,0,0,1796.6,1750,1851
5353,2.0825688073,1.8844263314,1.8344370861,1.9205298013,0,1812.1,1789,1837,0,0,0,1812.1,1789,1837
5354,2.2081632653,1.951958635,1.8223495702,2.1392405063,0,1795.6,1782,1819,0,0,0,1795.6,1782,1819
5355,1.6108108108,1.4348300007,1.3913043478,1.5420168067,0,1789.3,1766,1828,0,0,0,1789.3,1766,1828
5356,0.5737704918,0.6626885661,0.564516129,0.7630057803,0,5037.5,4380,7292,0,0,0,5037.5,4380,7292
5357,0.2854122622,0.2951923765,0.2824267782,0.3191489362,0,4681.6,4283,6451,0,0,0,4681.6,4283,6451
5358,0.1980337079,0.1974849346,0.1934156379,0.2117117117,0,4513.6,4270,4794,0,0,0,4513.6,4270,4794
5359,0.9670781893,1.072562503,0.9487179487,1.1780104712,0,4461.6,4281,4752,0,0,0,4461.6,4281,4752
5360,0.5073995772,0.5227268496,0.4938271605,0.5741626794,0,4619.2,4282,4991,0,0,0,4619.2,4282,4991
5361,0.391184573,0.4098805766,0.3780821918,0.4408945687,0,4600.8,4074,4993,0,0,0,4600.8,4074,4993
5362,1.8577777778,2.0666301652,1.9644670051,2.186440678,0,4774.7,4392,5167,0,0,0,4774.7,4392,5167
5363,0.8121212121,0.8388044614,0.8088531187,0.8854415274,0,4649.6,4375,4936,0,0,0,4649.6,4375,4936
5364,0.572815534,0.5954228184,0.570441989,0.6737357259,0,4799.7,4273,6551,0.1,0,1,4799.8,4273,6551
5365,0.6171171171,0.6639269894,0.6351351351,0.7365591398,0,5118,4658,6016,0,0,0,5118,4658,6016
5366,0.2919254658,0.2966311048,0.288590604,0.3094170404,0,4778,4349,5243,0,0,0,4778,4349,5243
5367,0.1781206171,0.1998312716,0.1781206171,0.2647702407,0,5160.9,4577,7454,0.1,0,1,5161,4577,7454
5368,1.0823045267,1.1137786583,1.060483871,1.1688888889,1,5270.5,4871,5558,0.1,0,1,5270.6,4871,5558
5369,0.5645833333,0.5770445976,0.5519348269,0.6472303207,0,5098.3,4730,5348,0,0,0,5098.3,4730,5348
5370,0.346740638,0.3444820595,0.3401360544,0.348189415,0,5803.6,4758,9250,0,0,0,5803.6,4758,9250
5371,1.6518218623,1.8179674651,1.6541666667,2.0255102041,0,4946,4427,5509,0,0,0,4946,4427,5509
5372,0.8273092369,0.8549237256,0.8256513026,0.9115044248,0,5076.6,4473,5418,0,0,0,5076.6,4473,5418
5373,0.5426666667,0.5804757327,0.5537414966,0.6319875776,0,5329,4575,7489,0,0,0,5329,4575,7489
5374,1.8409090909,1.9303102028,1.8486238532,2.2777777778,1,6589.5,6501,6685,0,0,0,6589.5,6501,6685
5375,0.6005291005,0.6390733428,0.5945017182,0.6965517241,0,6447.8,6340,6502,0,0,0,6447.8,6340,6502
5376,0.3365617433,0.3289238843,0.3051948052,0.3522727273,0,6451.9,6375,6652,0,0,0,6451.9,6375,6652
5377,2.8836206897,2.786254061,2.641025641,2.8709677419,0,6660.3,6482,6749,0,0,0,6660.3,6482,6749
5378,2.1047904192,1.9109197611,1.7540322581,2.1145833333,0,6660.2,6408,7768,0,0,0,6660.2,6408,7768
5379,1.1186440678,1.3031817007,1.1710526316,1.5,0,7102.2,6433,9536,0,0,0,7102.2,6433,9536
5380,5.597826087,5.4760423318,5.2674418605,5.6363636364,0,6859,6343,10364,0,0,0,6859,6343,10364
5381,2.3088888889,2.3650757736,2.1709601874,2.7780373832,0,6476.9,6397,6538,0,0,0,6476.9,6397,6538
5382,1.0981308411,1.0913179561,0.9841017488,1.230125523,0,6541.8,6464,6652,0,0,0,6541.8,6464,6652
5383,0.6262135922,0.7900431023,0.6629834254,1.1333333333,0,10554.5,10261,11157,0,0,0,10554.5,10261,11157
5384,0.3908045977,0.4421097273,0.3888888889,0.4921875,0,10860.1,10169,12959,0,0,0,10860.1,10169,12959
5385,0.2560483871,0.3001194037,0.2673796791,0.330749354,0,11575.7,10473,16136,0,0,0,11575.7,10473,16136
5386,1.4946808511,1.7406461821,1.5053191489,1.9583333333,0,11606.4,10783,15246,0,0,0,11606.4,10783,15246
5387,0.7617449664,1.1188662708,0.9357798165,1.4811320755,0,10753.5,10100,11367,0,0,0,10753.5,10100,11367
5388,0.5109780439,0.6089790729,0.5739130435,0.6626506024,0,11509.5,10730,15968,0,0,0,11509.5,10730,15968
5389,2.0154639175,2.4863818848,1.9423076923,2.7928571429,0,11758.2,11110,13903,0.2,0,1,11758.4,11110,13903
5390,1.1657303371,1.4671404955,1.2709923664,1.6473214286,0,11915.9,10393,16240,0,0,0,11915.9,10393,16240
5391,0.7402826855,1.1057002641,0.8384615385,1.3648208469,0,12337.3,10654,17636,0,0,0,12337.3,10654,17636
5392,0.6334841629,0.8049654384,0.675862069,0.9814814815,0,11882.1,10415,17983,0,0,0,11882.1,10415,17983
5393,0.3755102041,0.5370279376,0.4798534799,0.6064814815,0,11356.2,10662,11910,0,0,0,11356.2,10662,11910
5394,0.2169230769,0.2813510427,0.2319391635,0.3456790123,0,13567.3,10606,19706,0,0,0,13567.3,10606,19706
5395,1.3197969543,1.5803233053,1.4105263158,1.7597402597,0,12449.9,10893,17158,0,0,0,12449.9,10893,17158
5396,0.623853211,0.9064833871,0.7574750831,1.0495495495,0,11321.1,10317,13529,0,0,0,11321.1,10317,13529
5397,0.3699421965,0.4740533858,0.4212962963,0.5517241379,0,13914.6,11166,19776,0,0,0,13914.6,11166,19776
5398,1.9375,2.3261882765,2.0782122905,2.5808823529,0,11721.6,10677,17975,0,0,0,11721.6,10677,17975
