dataset_conf_id,ndpso_avg_time,ndpso_avg_map_time,ndpso_avg_span,ndpso_avg_start_conv_iter,ndpso_avg_end_conv_iter,ndpso_avg_time_per_loop,ndpso_avg_min_time_to_conv,sfms_span,sfms_time,span_impr_perc_avg,time_impr_perc_avg,time_impr_perc_min_conv_avg,time_span_90_10,time_span_80_20,time_span_70_30,time_span_60_40,time_span_50_50,time_span_40_60,time_span_30_70,time_span_20_80,time_span_10_90,time_span_min_conv_90_10,time_span_min_conv_80_20,time_span_min_conv_70_30,time_span_min_conv_60_40,time_span_min_conv_50_50,time_span_min_conv_40_60,time_span_min_conv_30_70,time_span_min_conv_20_80,time_span_min_conv_10_90
7065,15.7000,0.0000,1.3114754098360655,0.0000,100.0000,0.15700000,0.15700000,1.3114754098360655,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7066,15.3000,0.0000,1.8076923076923077,0.0000,100.0000,0.15300000,0.15300000,1.8076923076923077,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7067,15.0000,0.0000,1.0192307692307694,0.0000,100.0000,0.15000000,0.15000000,1.0495049504950493,0.0000,-2.884615384615395,100.00000000,0.00000000,89.71153846153847,79.42307692307692,69.13461538461539,58.84615384615384,48.5576923076923,38.26923076923077,27.980769230769223,17.692307692307683,7.403846153846144,-0.2884615384615395,-0.576923076923079,-0.8653846153846184,-1.153846153846158,-1.4423076923076974,-1.7307692307692368,-2.0192307692307763,-2.307692307692316,-2.5961538461538556
7068,16.3000,0.0000,0.4946236559139784,0.0000,100.0000,0.16300000,0.16300000,0.6075268817204301,0.0000,-18.584070796460175,100.00000000,0.00000000,88.14159292035399,76.28318584070797,64.42477876106194,52.56637168141593,40.707964601769916,28.849557522123895,16.991150442477878,5.13274336283186,-6.725663716814157,-1.8584070796460175,-3.716814159292035,-5.575221238938052,-7.43362831858407,-9.292035398230087,-11.150442477876105,-13.008849557522122,-14.86725663716814,-16.725663716814157
7069,14.8000,0.0000,1.642076502732241,0.0000,100.0000,0.14800000,0.14800000,1.6666666666666665,0.0000,-1.475409836065575,100.00000000,0.00000000,89.85245901639344,79.70491803278688,69.55737704918033,59.40983606557377,49.26229508196721,39.114754098360656,28.9672131147541,18.81967213114754,8.672131147540982,-0.1475409836065575,-0.295081967213115,-0.44262295081967246,-0.59016393442623,-0.7377049180327875,-0.8852459016393449,-1.0327868852459023,-1.18032786885246,-1.3278688524590174
7070,15.9000,0.0000,1.5497807017543859,0.1000,100.1000,0.15884000,0.17468000,1.6228070175438596,0.0000,-4.499999999999993,100.00000000,0.00000000,89.55,79.1,68.65,58.2,47.75,37.300000000000004,26.850000000000005,16.400000000000006,5.950000000000006,-0.4499999999999993,-0.8999999999999986,-1.3499999999999979,-1.7999999999999972,-2.2499999999999964,-2.6999999999999957,-3.149999999999995,-3.5999999999999943,-4.049999999999994
7071,14.5000,0.0000,0.5762711864406781,0.0000,100.0000,0.14500000,0.14500000,0.5762711864406781,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7072,14.9000,0.0000,3.8225806451612905,0.0000,100.0000,0.14900000,0.14900000,3.8225806451612905,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7073,15.1000,0.0000,2.7732792792792798,0.6000,100.6000,0.15014000,0.23641000,2.98,0.0000,-6.936936936936934,100.00000000,0.00000000,89.30630630630631,78.61261261261261,67.91891891891892,57.22522522522522,46.531531531531535,35.83783783783784,25.144144144144146,14.450450450450454,3.7567567567567597,-0.6936936936936934,-1.3873873873873868,-2.08108108108108,-2.7747747747747735,-3.468468468468467,-4.16216216216216,-4.855855855855853,-5.549549549549547,-6.24324324324324
7074,15.4000,0.0000,1.5271739130434783,0.0000,100.0000,0.15400000,0.15400000,1.5271739130434783,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7075,30.5000,0.0000,4.116736787274111,7.6000,107.6000,0.28368000,2.41734000,4.6610169491525415,0.0000,-11.677283473028162,100.00000000,90.00000000,88.83227165269719,77.66454330539437,66.49681495809155,55.329086610788735,44.16135826348592,32.9936299161831,21.825901568880287,10.65817322157747,-0.5095551257253454,79.83227165269719,69.66454330539437,59.49681495809155,49.329086610788735,39.16135826348592,28.993629916183103,18.825901568880287,8.65817322157747,-1.5095551257253454
7076,31.6000,0.0000,3.4865254203282374,12.6000,112.6000,0.28071000,3.80974000,4.028169014084505,0.0000,-13.446396907935348,100.00000000,90.00000000,88.65536030920647,77.31072061841293,65.9660809276194,54.62144123682586,43.276801546032324,31.93216185523879,20.587522164445257,9.24288247365172,-2.101757217141813,79.65536030920647,69.31072061841293,58.966080927619394,48.62144123682586,38.276801546032324,27.93216185523879,17.587522164445257,7.24288247365172,-3.101757217141813
7077,31.4000,0.0000,1.105371350815879,8.2000,108.2000,0.29042000,2.64814000,1.2245989304812834,0.0000,-9.736051265253538,100.00000000,60.00000000,89.02639487347464,78.05278974694929,67.07918462042394,56.10557949389859,45.13197436737323,34.158369240847875,23.184764114322522,12.21115898779717,1.2375538612718149,53.02639487347464,46.052789746949294,39.07918462042394,32.10557949389859,25.131974367373232,18.158369240847875,11.184764114322522,4.21115898779717,-2.762446138728185
7078,29.5000,0.0000,10.904603386809267,0.6000,100.6000,0.29331000,0.46171000,10.939393939393938,0.0000,-0.3180299820759295,100.00000000,10.00000000,89.9681970017924,79.93639400358481,69.90459100537723,59.872788007169625,49.840985008962036,39.80918201075444,29.77737901254685,19.745576014339257,9.713773016131663,8.968197001792406,7.936394003584814,6.904591005377221,5.872788007169628,4.840985008962035,3.8091820107544425,2.7773790125468496,1.7455760143392565,0.7137730161316634
7079,31.6000,0.0000,3.5978602030069196,12.2000,112.2000,0.28228000,3.65347000,3.7079646017699117,0.0000,-2.9694026396702005,100.00000000,80.00000000,89.70305973603298,79.40611947206595,69.10917920809894,58.81223894413192,48.515298680164896,38.21835841619788,27.92141815223086,17.62447788826384,7.32753762429682,71.70305973603298,63.40611947206596,55.109179208098936,46.81223894413192,38.515298680164896,30.21835841619788,21.92141815223086,13.62447788826384,5.32753762429682
7080,32.0000,0.0000,3.84312730373549,10.5000,110.5000,0.28961000,3.32953000,3.9452054794520555,0.0000,-2.58739820392681,100.00000000,80.00000000,89.74126017960732,79.48252035921463,69.22378053882196,58.96504071842928,48.706300898036595,38.44756107764391,28.188821257251234,17.93008143685855,7.67134161646587,71.74126017960732,63.48252035921464,55.223780538821956,46.96504071842928,38.706300898036595,30.447561077643915,22.188821257251234,13.930081436858552,5.67134161646587
7081,57.5000,0.0000,18.414891041162228,15.8000,115.8000,0.50214000,7.78847000,19.95454545454545,1.0000,-7.715807994175623,97.16262000,27.22969000,86.67477720058244,76.18693440116488,65.69909160174731,55.211248802329756,44.72340600291219,34.23556320349463,23.747720404077064,13.259877604659502,2.7720348052419403,23.735140200582435,20.240590401164877,16.746040601747314,13.251490802329752,9.756941002912189,6.2623912034946265,2.767841404077065,-0.7267083953404985,-4.22125819475806
7082,30.1000,0.1000,6.368421052631578,2.1000,102.1000,0.29501000,0.89329000,8.796875,0.0000,-27.60587080489858,100.00000000,30.00000000,87.23941291951014,74.47882583902029,61.718238758530426,48.95765167804057,36.19706459755071,23.436477517060855,10.675890436570995,-2.084696643918864,-14.845283724408723,24.23941291951014,18.478825839020285,12.718238758530427,6.957651678040568,1.1970645975507104,-4.563522482939145,-10.324109563429005,-16.084696643918864,-21.845283724408723
7083,32.6000,0.0000,5.097721125420085,15.4000,115.4000,0.28237000,4.64567000,5.496598639455782,0.0000,-7.2568062578276535,100.00000000,90.00000000,89.27431937421723,78.54863874843447,67.8229581226517,57.09727749686894,46.371596871086176,35.64591624530341,24.920235619520643,14.194554993737878,3.4688743679551113,80.27431937421723,70.54863874843447,60.822958122651706,51.09727749686894,41.371596871086176,31.645916245303408,21.920235619520643,12.194554993737878,2.4688743679551113
7084,42.0000,0.0000,2.477580105212817,18.7000,118.7000,0.35435000,6.91806000,3.0588235294117645,0.0000,-19.002188868042523,100.00000000,90.00000000,88.09978111319575,76.19956222639149,64.29934333958724,52.39912445278299,40.49890556597874,28.598686679174484,16.698467792370234,4.7982489055659805,-7.101969981238273,79.09978111319575,68.19956222639149,57.299343339587246,46.39912445278299,35.49890556597874,24.598686679174484,13.698467792370234,2.7982489055659805,-8.101969981238273
7085,38.6000,0.0000,1.5931971938163887,10.6000,110.6000,0.34910000,4.03805000,1.9292929292929286,0.0000,-17.42066901161125,100.00000000,80.00000000,88.25793309883888,76.51586619767775,64.77379929651663,53.0317323953555,41.289665494194374,29.54759859303325,17.805531691872126,6.063464790711,-5.678602110450125,70.25793309883888,60.51586619767775,50.77379929651663,41.0317323953555,31.289665494194374,21.54759859303325,11.805531691872126,2.0634647907110004,-7.678602110450125
7086,38.5000,0.0000,1.0802318391977082,5.5000,105.5000,0.36547000,2.31739000,1.176470588235294,0.0000,-8.180293668194803,100.00000000,90.00000000,89.18197063318053,78.36394126636104,67.54591189954157,56.72788253272208,45.9098531659026,35.091823799083116,24.27379443226364,13.455765065444158,2.6377356986246765,80.18197063318053,70.36394126636104,60.54591189954156,50.72788253272208,40.9098531659026,31.09182379908312,21.27379443226364,11.455765065444158,1.6377356986246765
7087,36.8000,0.0000,3.533618203471037,7.0000,107.0000,0.34393000,2.75037000,4.967213114754097,0.0000,-28.86115167929595,100.00000000,100.00000000,87.11388483207041,74.22776966414081,61.34165449621121,48.45553932828162,35.56942416035203,22.68330899242243,9.797193824492837,-3.0889213434367626,-15.975036511366355,87.11388483207041,74.22776966414081,61.34165449621121,48.45553932828162,35.56942416035203,22.68330899242243,9.797193824492837,-3.0889213434367626,-15.975036511366355
7088,38.8000,0.0000,1.801786939344403,4.5000,104.5000,0.37158000,2.01462000,1.8969072164948453,0.0000,-5.014492871517913,100.00000000,100.00000000,89.49855071284821,78.99710142569641,68.49565213854463,57.994202851392835,47.49275356424104,36.991304277089256,26.489854989937463,15.98840570278567,5.486956415633879,89.49855071284821,78.99710142569641,68.49565213854463,57.994202851392835,47.49275356424104,36.991304277089256,26.489854989937463,15.98840570278567,5.486956415633879
7089,35.4000,0.0000,1.1488203150868905,2.6000,102.6000,0.34510000,1.23603000,1.1578947368421055,0.0000,-0.7837000606776744,100.00000000,30.00000000,89.92162999393223,79.84325998786447,69.7648899817967,59.68651997572893,49.60814996966116,39.5297799635934,29.451409957525627,19.373039951457862,9.294669945390092,26.921629993932232,23.843259987864464,20.7648899817967,17.68651997572893,14.608149969661163,11.529779963593395,8.451409957525629,5.37303995145786,2.294669945390093
7090,39.1000,0.0000,4.975394535135649,9.8000,109.8000,0.35547000,3.90803000,6.39622641509434,0.0000,-22.213595763365948,100.00000000,90.00000000,87.7786404236634,75.55728084732681,63.33592127099021,51.11456169465362,38.89320211831703,26.671842541980432,14.450482965643838,2.22912338930724,-9.992236187029352,78.7786404236634,67.55728084732681,56.33592127099021,45.11456169465362,33.89320211831703,22.671842541980432,11.450482965643838,0.2291233893072402,-10.992236187029352
7091,39.4000,0.1000,2.9216835833536243,10.6000,110.6000,0.35616000,4.14053000,3.2210526315789467,0.0000,-9.294137118106423,100.00000000,90.00000000,89.07058628818936,78.14117257637872,67.21175886456807,56.28234515275743,45.35293144094679,34.423517729136144,23.494104017325505,12.564690305514862,1.6352765937042193,80.07058628818936,70.14117257637872,60.211758864568075,50.28234515275743,40.35293144094679,30.423517729136147,20.494104017325505,10.564690305514862,0.6352765937042193
7092,41.2000,0.1000,1.7535708031400965,9.4000,109.4000,0.37745000,3.83084000,1.8444444444444446,0.0000,-4.926884167103202,100.00000000,90.00000000,89.50731158328968,79.01462316657936,68.52193474986903,58.02924633315872,47.5365579164484,37.04386949973808,26.55118108302776,16.058492666317438,5.565804249607118,80.50731158328968,71.01462316657936,61.52193474986904,52.02924633315872,42.5365579164484,33.04386949973808,23.55118108302776,14.058492666317438,4.565804249607118
7093,37.8000,0.0000,2.045454545454546,0.0000,100.0000,0.37800000,0.37800000,2.045454545454546,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7094,44.3000,0.0000,1.0668525843663628,4.4000,104.4000,0.42504000,2.22088000,1.2702702702702702,0.0000,-16.013732720094843,100.00000000,70.00000000,88.39862672799052,76.79725345598104,65.19588018397155,53.594506911962064,41.993133639952575,30.391760367943093,18.79038709593361,7.189013823924125,-4.412359448085359,61.39862672799052,52.79725345598103,44.195880183971546,35.594506911962064,26.99313363995258,18.391760367943093,9.79038709593361,1.1890138239241246,-7.412359448085359
7095,40.0000,0.0000,0.6072818101674993,2.3000,102.3000,0.39096000,1.29442000,0.6496815286624205,0.0000,-6.526231180100602,100.00000000,50.00000000,89.34737688198994,78.69475376397988,68.04213064596982,57.38950752795976,46.736884409949695,36.08426129193964,25.431638173929578,14.779015055919519,4.126391937909458,44.34737688198994,38.69475376397988,33.04213064596982,27.389507527959758,21.7368844099497,16.08426129193964,10.431638173929578,4.779015055919518,-0.8736080620905424
7096,40.9000,0.1000,2.888228636106395,3.4000,103.4000,0.39526000,1.76903000,3.7894736842105265,0.0000,-23.782855436081242,100.00000000,60.00000000,87.62171445639187,75.24342891278376,62.86514336917563,50.486857825567505,38.10857228195938,25.730286738351253,13.352001194743131,0.9737156511350058,-11.40456989247312,51.62171445639188,43.24342891278375,34.86514336917563,26.486857825567505,18.10857228195938,9.730286738351255,1.3520011947431314,-7.026284348864994,-15.40456989247312
7097,38.9000,0.0000,2.301640434596565,4.4000,104.4000,0.37254000,2.01852000,2.4146341463414633,0.0000,-4.679537557111926,100.00000000,70.00000000,89.53204624428881,79.06409248857761,68.59613873286642,58.12818497715523,47.660231221444036,37.19227746573284,26.72432371002165,16.256369954310458,5.788416198599267,62.53204624428881,55.064092488577614,47.59613873286642,40.12818497715523,32.660231221444036,25.192277465732843,17.72432371002165,10.25636995431046,2.7884161985992666
7098,43.4000,0.0000,1.4283321242670814,9.3000,109.3000,0.39555000,4.23998000,1.5234375,0.0000,-6.242814407083882,100.00000000,70.00000000,89.37571855929161,78.75143711858323,68.12715567787484,57.502874237166445,46.87859279645806,36.25431135574967,25.630029915041284,15.005748474332893,4.381467033624506,62.37571855929161,54.751437118583226,47.12715567787484,39.502874237166445,31.878592796458058,24.25431135574967,16.630029915041284,9.005748474332893,1.3814670336245056
7099,39.3000,0.0000,6.167073170731706,1.7000,101.7000,0.38636000,1.04974000,6.7666666666666675,0.0000,-8.860987624654584,100.00000000,50.00000000,89.11390123753455,78.22780247506908,67.34170371260362,56.45560495013817,45.56950618767271,34.68340742520725,23.79730866274179,12.911209900276333,2.0251111378108746,44.11390123753454,38.22780247506908,32.341703712603625,26.455604950138166,20.569506187672708,14.68340742520725,8.797308662741791,2.911209900276333,-2.9748888621891254
7100,41.9000,0.0000,2.5784740083855127,6.3000,106.3000,0.39441000,2.85416000,2.720720720720721,0.0000,-5.228273201724532,100.00000000,90.00000000,89.47717267982755,78.9543453596551,68.43151803948264,57.90869071931019,47.38586339913773,36.86303607896528,26.340208758792826,15.817381438620373,5.2945541184479215,80.47717267982755,70.9543453596551,61.43151803948264,51.90869071931019,42.38586339913773,32.86303607896528,23.340208758792826,13.817381438620373,4.2945541184479215
7101,39.0000,0.0000,1.8127240143369174,2.4000,102.4000,0.38093000,1.28846000,1.864516129032258,0.0000,-2.7777777777777772,100.00000000,20.00000000,89.72222222222223,79.44444444444444,69.16666666666667,58.888888888888886,48.611111111111114,38.333333333333336,28.055555555555557,17.77777777777778,7.5,17.72222222222222,15.444444444444445,13.166666666666666,10.88888888888889,8.61111111111111,6.333333333333334,4.055555555555556,1.7777777777777781,-0.49999999999999956
7102,53.7000,0.0000,12.00701754385965,13.1000,113.1000,0.47561000,6.61416000,12.153846153846157,0.0000,-1.2080834998889713,100.00000000,80.00000000,89.87919165001111,79.7583833000222,69.63757495003331,59.51676660004441,49.395958250055514,39.275149900066616,29.15434155007772,19.033533200088822,8.912724850099925,71.87919165001111,63.7583833000222,55.63757495003331,47.51676660004441,39.395958250055514,31.275149900066616,23.15434155007772,15.033533200088822,6.912724850099925
7103,50.5000,0.0000,7.207317073170732,5.0000,105.0000,0.48154000,2.82743000,7.231707317073171,0.0000,-0.33726812816188523,100.00000000,40.00000000,89.96627318718382,79.93254637436762,69.89881956155143,59.86509274873524,49.83136593591906,39.79763912310287,29.76391231028668,19.73018549747049,9.696458684654303,35.96627318718381,31.93254637436762,27.898819561551434,23.865092748735247,19.831365935919056,15.797639123102869,11.763912310286681,7.730185497470492,3.6964586846543033
7104,48.0000,0.0000,2.4869707858147168,2.3000,102.3000,0.46937000,1.53172000,2.4913294797687864,0.0000,-0.1749545369035032,100.00000000,40.00000000,89.98250454630966,79.9650090926193,69.94751363892895,59.9300181852386,49.91252273154825,39.8950272778579,29.877531824167548,19.860036370477196,9.842540916786847,35.98250454630965,31.9650090926193,27.94751363892895,23.9300181852386,19.912522731548247,15.895027277857897,11.877531824167548,7.860036370477197,3.842540916786847
7105,49.1000,0.0000,29.842222222222222,3.8000,103.8000,0.47328000,2.24496000,29.977777777777767,0.0000,-0.4521868050407706,100.00000000,50.00000000,89.95478131949592,79.90956263899184,69.86434395848777,59.819125277983694,49.773906597479616,39.72868791697554,29.68346923647146,19.638250555967385,9.593031875463307,44.95478131949592,39.909562638991844,34.864343958487765,29.81912527798369,24.773906597479616,19.728687916975538,14.68346923647146,9.638250555967383,4.593031875463306
