#dataset_conf_id,iter_no,pso_time,pso_to_task_time,objectives,time,objectives
1632,1,9626,0,2.4823529412,1791,0.4451476793
1632,2,11646,0,2.4823529412,1702,0.4557235421
1632,3,9029,0,1.7881355932,1685,0.4720357942
1632,4,9771,0,2.068627451,1716,0.4451476793
1632,5,12066,0,1.7438016529,1819,0.4451476793
1632,6,10088,0,1.4256756757,1543,0.4557235421
1632,7,10950,0,1.3881578947,1805,0.4451476793
1632,8,9146,0,1.7154471545,1664,0.4637362637
1632,9,9315,0,2.2446808511,1547,0.4557235421
1633,0,9425,0,23,1478,3.4716981132
1633,1,10118,0,17.8064516129,1562,3.4936708861
1633,2,13254,0,6.7317073171,1489,3.4716981132
1633,3,9772,0,32.4705882353,1520,3.4936708861
1633,4,10189,0,17.8064516129,1435,3.5844155844
1633,5,11065,0,32.4705882353,1641,3.5844155844
1633,6,10886,0,13.4634146341,1622,3.4716981132
1633,7,9793,0,13.1428571429,1637,3.4936708861
1633,8,9255,0,17.8064516129,1518,3.4716981132
1633,9,9478,0,17.8064516129,1547,3.4936708861
1634,0,10892,0,7,1737,1.6590909091
1634,1,10210,0,3.7299270073,1754,1.6119873817
1634,2,9731,0,4.7314814815,1684,1.6119873817
1634,3,10536,0,3.1739130435,1789,1.7380952381
1634,4,9383,0,7.7424242424,1585,1.6590909091
1634,5,10786,0,5.2680412371,1499,1.7620689655
1634,6,10725,0,8.9649122807,1798,1.6119873817
1634,7,11370,0,4.6036036036,1584,1.6590909091
1634,8,11236,0,10.8723404255,1703,1.6119873817
1634,9,10346,0,7.0972222222,1704,1.6590909091
1635,0,11007,0,4.3982300885,1564,1.1044444444
1635,1,11394,0,2.0622406639,1750,1.0441176471
1635,2,10595,0,2.6020942408,1692,1.0441176471
1635,3,11078,0,3.6544117647,1722,1.0441176471
1635,4,11619,0,2.6285714286,1769,1.0441176471
1635,5,10626,0,4.97,1639,1.061965812
1635,6,9382,0,4.97,1650,1.061965812
1635,7,10406,0,2.0040322581,1779,1.0441176471
1635,8,11810,0,4.3596491228,1750,1.0441176471
1635,9,10862,0,2.3333333333,1706,1.0441176471
1636,0,12223,0,48.125,1713,4.9044585987
1636,1,10313,0,16.3829787234,1658,4.9044585987
1636,2,10460,0,48.125,1597,4.8427672956
1636,3,9565,0,32.0833333333,1730,4.9044585987
1636,4,11202,0,14.5283018868,1676,4.9044585987
1636,5,10624,0,48.125,1750,4.8427672956
1636,6,9993,0,48.125,1678,4.8427672956
1636,7,10248,0,21.3888888889,1693,4.9044585987
1636,8,9717,0,16.3829787234,1782,4.8427672956
1636,9,9824,0,32.0833333333,1843,4.8427672956
1637,0,9801,0,4.038961039,1671,0.9904458599
1637,1,10598,0,2.488,1607,0.9904458599
1637,2,9761,0,4.4428571429,1710,0.9904458599
1637,3,12789,0,4.4428571429,1673,0.9904458599
1637,4,10651,0,7.0681818182,1473,1.0332225914
1637,5,10140,0,3.9871794872,1412,1.0332225914
1637,6,10306,0,4.038961039,1720,0.9904458599
1637,7,9397,0,4.4428571429,1621,0.9904458599
1637,8,10654,0,3.1734693878,1634,0.9904458599
1637,9,9536,0,3.3085106383,1656,0.9904458599
1638,0,10117,0,4.8518518519,1681,1.3645833333
1638,1,10756,0,2.2933333333,1756,1.3645833333
1638,2,12058,0,4.5263157895,1527,1.3645833333
1638,3,10282,0,3.5833333333,1766,1.3645833333
1638,4,10168,0,4.1455696203,1511,1.3645833333
1638,5,9705,0,3.9221556886,1715,1.3645833333
1638,6,10948,0,3.5833333333,1818,1.3645833333
1638,7,10836,0,3.5833333333,1695,1.3645833333
1638,8,10347,0,3.5833333333,1733,1.3645833333
1638,9,10246,0,4.4256756757,1772,1.3645833333
1639,0,10584,0,5.4,1709,0.679245283
1639,1,10141,0,4.9090909091,1681,0.679245283
1639,2,11586,0,4.9090909091,1615,0.679245283
1639,3,11502,0,4.9090909091,1715,0.679245283
1639,4,10884,0,4.9090909091,1610,0.679245283
1639,5,11088,0,2.2978723404,1591,0.679245283
1639,6,11149,0,3,1610,0.679245283
1639,7,13446,0,4.9090909091,1712,0.679245283
1639,8,10449,0,8.3076923077,1730,0.679245283
1639,9,10695,0,4.9090909091,1733,0.679245283
1640,0,11337,0,4.0862068966,1689,0.7770491803
1640,1,10848,0,1.7819548872,1550,0.797979798
1640,2,10940,0,3.5909090909,1614,0.7770491803
1640,3,9812,0,4.1578947368,1717,0.7429467085
1640,4,10793,0,3.703125,1736,0.7429467085
1640,5,9897,0,2.0789473684,1648,0.7770491803
1640,6,10304,0,3.16,1710,0.7429467085
1640,7,9979,1,4.0862068966,1652,0.7429467085
1640,8,10350,0,1.6944444444,1491,0.7770491803
1640,9,10942,0,2.0789473684,1636,0.7429467085
1641,0,9088,0,1.2205882353,1456,0.3531914894
1641,1,10203,0,1.5660377358,1478,0.3531914894
1641,2,11556,0,1.4821428571,1667,0.3531914894
1641,3,10835,0,2.8620689655,1408,0.3554603854
1641,4,10666,0,2.8620689655,1632,0.3531914894
1641,5,11252,0,1.2028985507,1686,0.3531914894
1641,6,11902,0,1.8043478261,1524,0.356223176
1641,7,11578,0,2.8620689655,1534,0.3531914894
1641,8,10283,0,1.1773049645,1651,0.3531914894
1641,9,10444,0,1.2205882353,1456,0.356223176
1642,0,10157,0,11,1839,2.9096774194
1642,1,10063,0,11.8684210526,1756,3.1985815603
1642,2,9793,0,9.2040816327,1487,2.8364779874
1642,3,10618,0,9.2040816327,1497,2.8364779874
1642,4,10516,0,26.5294117647,1648,2.8364779874
1642,5,9985,0,11.275,1508,2.8364779874
1642,6,12881,0,11.8684210526,1724,2.8364779874
1642,7,11495,0,8.3518518519,1704,2.9096774194
1642,8,10503,0,11.275,1501,2.8364779874
1642,9,10389,0,8.3518518519,1472,2.8364779874
1643,0,9707,0,4.9324324324,1532,1.1624203822
1643,1,10302,0,3.5096153846,1581,1.144200627
1643,2,11092,0,4.6202531646,1434,1.144200627
1643,3,11170,0,4.8666666667,1624,1.1698717949
1643,4,9655,0,4.9324324324,1607,1.144200627
1643,5,9982,0,3.8829787234,1429,1.144200627
1643,6,11233,0,6.8867924528,1585,1.144200627
1643,7,10484,0,3.8020833333,1487,1.144200627
1643,8,11454,0,4.9324324324,1536,1.1624203822
1643,9,10046,0,4.6202531646,1587,1.144200627
1644,0,9888,0,1.8412698413,1738,0.2478632479
1644,1,9818,0,0.9914529915,1565,0.2478632479
1644,2,10013,0,1.5675675676,1702,0.2494623656
1644,3,10387,0,1.8412698413,1524,0.2478632479
1644,4,9229,0,0.8405797101,1645,0.2462845011
1644,5,11342,0,1.2608695652,1695,0.2462845011
1644,6,11154,0,0.6863905325,1760,0.2494623656
1644,7,11049,0,1.2608695652,1567,0.2478632479
1644,8,10453,0,1.5675675676,1621,0.2462845011
1644,9,10194,0,1.8412698413,1492,0.2462845011
1645,0,8282,0,6.9777777778,1648,2.0794701987
1645,1,11001,0,7.85,1666,2.0794701987
1645,2,9826,0,7.85,1695,2.1073825503
1645,3,12485,0,15.7,1701,2.0794701987
1645,4,10240,0,9.2352941176,1739,2.1216216216
1645,5,9324,0,8.2631578947,1571,2.0794701987
1645,6,9806,0,11.2142857143,1580,2.0794701987
1645,7,9902,0,7.85,1604,2.0794701987
1645,8,10460,0,5.2333333333,1656,2.0794701987
1645,9,11407,0,19.625,1787,2.1073825503
1646,0,9179,0,6.9056603774,1501,2.3612903226
1646,1,10794,0,12,1618,2.3689320388
1646,2,10165,0,7.1764705882,1717,2.4
1646,3,10404,0,7.1764705882,1684,2.3612903226
1646,4,11518,0,10.0273972603,1476,2.3612903226
1646,5,10836,0,11.8064516129,1700,2.3612903226
1646,6,9727,0,11.8064516129,1649,2.3612903226
1646,7,9819,0,11.8064516129,1480,2.3689320388
1646,8,10487,0,6.1,1680,2.3612903226
1646,9,10077,0,11.8064516129,1751,2.4318936877
1647,0,11806,0,3.664516129,1525,1.1907756813
1647,1,11575,1,3.664516129,1726,1.2374727669
1647,2,9794,0,3.9444444444,1475,1.1907756813
1647,3,10729,0,4.4724409449,1462,1.1907756813
1647,4,10411,0,5.2592592593,1400,1.1907756813
1647,5,11388,0,5.0714285714,1618,1.1907756813
1647,6,12857,0,4.1459854015,1607,1.1907756813
1647,7,10490,0,4.1459854015,1643,1.2374727669
1647,8,9151,0,3.9444444444,1434,1.1907756813
1647,9,11017,0,3.9444444444,1428,1.1907756813
1648,0,3138,0,34.3913043478,2801,3.2023809524
1648,1,3396,0,22.4042553191,2901,3.2395833333
1648,2,3735,0,24.4705882353,2736,3.1567164179
1648,3,3528,0,23.4,2817,3.1333333333
1648,4,4100,0,4.1557377049,2763,3.0393700787
1648,5,3682,0,26.5238095238,2748,3.3571428571
1648,6,3876,0,22.4042553191,2760,3.2835820896
1648,7,3838,0,5.3442622951,2780,3.0333333333
1648,8,4291,0,26.5238095238,2822,3.5866666667
1648,9,4375,0,5.1226415094,2767,3.6666666667
1649,0,3278,0,14.2253521127,2997,1.2159090909
1649,1,3092,0,7.1666666667,2944,1.2159090909
1649,2,3683,0,14.1111111111,2802,1.1991525424
1649,3,4111,0,1.3310580205,2880,1.013986014
1649,4,3386,0,8.8723404255,2884,1.1991525424
1649,5,3433,0,10.3693181818,2906,1.1228813559
1649,6,4069,0,8.8723404255,2836,1.2244897959
1649,7,4378,0,1.4129692833,2902,1.387254902
1649,8,4408,0,1.2424242424,2933,1.0490196078
1649,9,4787,0,1.6193181818,2881,1.1079545455
1650,0,3730,0,7.9379310345,2890,1.0840336134
1650,1,4660,0,10.6779661017,2673,0.9885496183
1650,2,3614,0,7.4879518072,2819,0.9888143177
1650,3,3294,0,7.0275862069,2865,0.9798657718
1650,4,3180,0,7.7175572519,2725,0.9847328244
1650,5,3850,0,2.3315789474,2797,0.928057554
1650,6,3641,0,7.875,2848,0.9646464646
1650,7,3579,0,7.7175572519,2799,1.0882352941
1650,8,3910,0,2.012605042,2894,0.9885496183
1650,9,2969,0,7.7247191011,2795,1.0631313131
1651,0,3734,0,27.4404761905,2847,3.9848484848
1651,1,5053,0,3.7547169811,2838,4.4426229508
1651,2,5778,0,4.0588235294,2919,4.0327868852
1651,3,4408,0,4.3773584906,2860,4.5094339623
1651,4,4686,0,3.8571428571,2905,4.4426229508
1651,5,5702,0,5.6516129032,2778,4.0754716981
1651,6,5800,0,4.6964285714,2981,3.9180327869
1651,7,5410,0,3.9205298013,2785,4.641509434
1651,8,5082,0,4.0952380952,2858,5.1132075472
1651,9,4760,0,3.6212121212,2875,4.0754716981
1652,0,4443,0,3.2955974843,2879,2.5875912409
1652,1,4074,0,17.8817204301,3011,2.6006289308
1652,2,3683,0,4.6240875912,2825,2.8467153285
1652,3,3868,0,21.9215686275,2796,3.157480315
1652,4,3173,0,20.0708661417,2901,2.9842767296
1652,5,3241,0,19.9565217391,2870,2.6777777778
1652,6,3843,0,21.3673469388,2877,3.4484848485
1652,7,3569,0,23.7559055118,2980,3.0094339623
1652,8,3360,0,21.3673469388,2838,2.6666666667
1652,9,3826,0,4.474916388,2903,2.4270072993
1653,0,4713,0,1.7363420428,2816,1.3855421687
1653,1,4674,0,1.7834757835,2928,1.4850299401
1653,2,4062,0,1.8281938326,2874,1.3052631579
1653,3,4469,0,1.5596107056,2878,1.4643874644
1653,4,4215,0,1.7363420428,2838,1.4084084084
1653,5,4521,0,1.7215189873,2768,1.4041916168
1653,6,5418,1,1.8657894737,2788,1.4084084084
1653,7,4613,0,1.4586894587,2883,1.5227272727
1653,8,4453,0,1.8017621145,2886,1.3105413105
1653,9,4188,0,1.5616740088,2795,1.3526315789
1654,0,3486,0,85.2333333333,2912,6.8604651163
1654,1,3791,0,53.3333333333,2800,6.5
1654,2,4242,0,95.2307692308,2685,6.3666666667
1654,3,3952,0,10.6956521739,2864,6.3666666667
1654,4,3117,0,48.448,2706,6.9
1654,5,4356,0,14.9179104478,2681,6.1832061069
1654,6,2981,0,48.448,2665,7.25
1654,7,4062,0,77.8823529412,2821,6.272
1654,8,3359,0,110,2787,6.3432835821
1654,9,3673,0,48.448,2810,5.6622516556
1655,0,3010,0,27.6329113924,2749,4.7278481013
1655,1,3182,0,54.96,2824,4.7557755776
1655,2,3556,0,53.8387096774,2819,4.5642857143
1655,3,4831,0,5.4035714286,2801,4.8646864686
1655,4,3324,0,25.2028985507,2828,4.3333333333
1655,5,3093,0,72.3548387097,2860,5.2434782609
1655,6,3069,0,27.5652173913,2832,4.9029126214
1655,7,4641,0,45.9090909091,2875,4.8913043478
1655,8,3802,0,72.3548387097,2849,5.2434782609
1655,9,3940,0,46.7304347826,2655,4.5828220859
1656,0,3678,0,26.4888888889,2794,3.2554744526
1656,1,5043,0,4.6715328467,2862,3.1806451613
1656,2,3377,0,32.8513513514,2901,2.7591240876
1656,3,3823,0,26.4888888889,2828,2.9482758621
1656,4,3214,0,22.0585585586,3002,3.4148471616
1656,5,3835,0,38.9111111111,2773,3.1631799163
1656,6,3059,0,20.8663101604,2903,3.2719665272
1656,7,3998,0,30.5548387097,2907,3.3013100437
1656,8,3082,0,26.4888888889,2841,2.7591240876
1656,9,5188,0,4.0803382664,2979,2.8284518828
1657,0,10934,0,87.3571428571,6975,1.9104477612
1657,1,11068,0,47.7,6457,1.9669421488
1657,2,11303,0,64.5,5742,1.723880597
1657,3,10386,0,62.6666666667,5834,1.88
1657,4,10882,0,46.1509433962,6610,1.8307692308
1657,5,10191,0,64.5,5792,1.9508196721
1657,6,12094,0,62.6666666667,6576,1.8285714286
1657,7,12185,0,69,6004,1.9846153846
1657,8,11327,0,41.0476190476,6346,1.8285714286
1657,9,11113,0,65.1111111111,6867,1.8428571429
1658,0,11240,0,21.9444444444,6019,0.8448275862
1658,1,11509,0,32.5625,5091,0.8566433566
1658,2,9714,0,25.45,5881,0.8844765343
1658,3,11100,0,14.8666666667,5873,1.1136363636
1658,4,10465,1,22.2,6094,0.9645669291
1658,5,12434,0,24.6666666667,5232,0.8566433566
1658,6,11216,0,18.4358974359,5503,0.8844765343
1658,7,11741,0,35.9487179487,5653,0.8566433566
1658,8,13517,0,32.5625,5166,0.9107806691
1658,9,14248,0,31.2,5658,1.087804878
1659,0,11633,0,13.9649122807,6692,0.6633906634
1659,1,13104,0,19.5454545455,6814,0.6840659341
1659,2,11588,0,14.3112582781,6300,0.6835443038
1659,3,11136,0,13.5806451613,6443,0.6295180723
1659,4,10293,0,15.5277777778,6296,0.6352583587
1659,5,9997,0,16.2807017544,6376,0.7108843537
1659,6,11638,0,12.5161290323,6306,0.6840659341
1659,7,9944,0,24.1466666667,6579,0.6
1659,8,11428,0,19.1666666667,5857,0.6970509383
1659,9,11625,0,12.5161290323,6204,0.6633906634
1660,0,11265,0,98.4411764706,6444,3.6688311688
1660,1,11569,0,96.4285714286,6467,3.9103448276
1660,2,13466,0,227.1333333333,6294,3.8828125
1660,3,11664,0,108.6,6716,3.8965517241
1660,4,11845,0,125.6666666667,6388,3.8053691275
1660,5,10910,0,129.8888888889,6051,4.05
1660,6,12503,0,127,6532,3.8053691275
1660,7,11718,0,98.4411764706,6434,3.843537415
1660,8,14598,0,125.9090909091,5678,3.9236111111
1660,9,10125,0,94.9565217391,6651,3.9788732394
1661,0,11523,0,101.4285714286,5844,2.2909836066
1661,1,12201,0,133.3333333333,6412,2.5429864253
1661,2,9480,0,81.0208333333,5976,2.2950819672
1661,3,9828,0,76.8461538462,5340,2.3097345133
1661,4,11529,0,132.7058823529,5458,2.5158371041
1661,5,11485,0,78.8888888889,6563,2.3813559322
1661,6,12647,0,81.2089552239,6296,2.3097345133
1661,7,11226,0,76,6199,2.092920354
1661,8,10602,0,75.2,6088,3.5379746835
1661,9,10555,0,104.5,6432,2.4734513274
1662,0,10170,0,42.4,5262,1.462962963
1662,1,13322,0,20.3826086957,5811,1.4190981432
1662,2,12148,0,45.0869565217,5576,1.283062645
1662,3,16474,0,36.6616541353,5562,1.4289405685
1662,4,13281,0,30.3793103448,6495,1.3325301205
1662,5,13198,0,25.5161290323,6406,1.3341463415
1662,6,11901,0,34.27,6534,1.3824289406
1662,7,12742,0,43.9714285714,5987,1.5068119891
1662,8,13321,0,36,5963,1.2596810934
1662,9,12703,0,39.7428571429,6038,1.5994152047
1663,0,12065,0,113,6299,5.6225165563
1663,1,11138,0,124.8275862069,6716,7.3859649123
1663,2,10891,0,141.4545454545,6585,6.237037037
1663,3,12211,0,138.3333333333,7042,5.3734177215
1663,4,13486,0,106.7727272727,6761,6.2888888889
1663,5,11931,0,96.25,7066,5.66
1663,6,10341,0,143.9545454545,5973,6.6458333333
1663,7,11448,0,138.1333333333,6365,5.4423076923
1663,8,11005,0,97.1923076923,7112,5.4076433121
1663,9,11425,0,195,6841,5.6225165563
1664,0,11567,0,85.7272727273,6387,3.1564885496
1664,1,12738,0,75.1818181818,7246,2.8892857143
1664,2,10543,0,75.1818181818,6227,3.2178988327
1664,3,12261,0,78.275862069,6563,2.9525547445
1664,4,11538,0,74,6654,3.1807692308
1664,5,10700,0,73.5638297872,6934,2.901754386
1664,6,11706,0,76.1739130435,6283,2.8615916955
1664,7,10407,0,79.0169491525,6730,3.2753036437
1664,8,11159,0,81.1739130435,6665,2.8949771689
1664,9,13510,0,71.8076923077,6641,2.8892857143
1665,0,10186,0,84.8333333333,6152,2.5020576132
1665,1,10672,0,198.6111111111,6116,2.632
1665,2,14661,0,99.9230769231,6021,2.5117056856
1665,3,11976,0,90.5698924731,6150,3.2098765432
1665,4,10571,0,102.5604395604,6092,2.3418079096
1665,5,13058,0,191.1914893617,6195,2.4191176471
1665,6,11888,0,108.7058823529,6937,2.6485623003
1665,7,10702,0,133.8333333333,7079,3.0366300366
1665,8,11482,0,109.0185185185,5769,2.2792022792
1665,9,12245,0,112,6291,2.2006688963
1666,0,12110,0,152,5878,2.1085271318
1666,1,10664,0,60.7428571429,5081,2.2450980392
1666,2,12278,0,141,5775,2.5531914894
1666,3,9989,0,50.6666666667,5669,2.4264705882
1666,4,11228,0,82.5,6342,2.1052631579
1666,5,10616,0,54.8181818182,6242,2.5058823529
1666,6,11549,0,152,6214,2.0655737705
1666,7,12998,0,186,6044,2.1052631579
1666,8,12594,0,56.3125,6081,2.0952380952
1666,9,9264,0,90.3636363636,5649,2.2666666667
1667,0,9690,0,28.1666666667,6561,0.9886792453
1667,1,12397,0,31.28125,6405,1.0075471698
1667,2,10552,0,17.9,5831,0.9776119403
1667,3,12271,0,31,6046,0.9776119403
1667,4,10758,0,18,6221,1.0075471698
1667,5,12447,0,17.9220779221,6228,1.0355731225
1667,6,13941,0,20.03125,6279,1.0188679245
1667,7,11371,0,31.28125,6603,1.0853658537
1667,8,10020,0,17.9220779221,6301,0.9776119403
1667,9,10451,0,27.4375,6552,1.0887096774
1668,0,10126,0,36.1851851852,5927,0.6402439024
1668,1,9481,0,21.875,6262,0.6589147287
1668,2,11848,0,20.2777777778,6091,0.648456057
1668,3,12744,0,23,5788,0.6265356265
1668,4,11248,0,13.2613636364,6309,0.5848375451
1668,5,11884,0,13,5790,0.648456057
1668,6,11429,0,21.5555555556,6444,0.6176470588
1668,7,11255,0,21.6105263158,6552,0.588362069
1668,8,9609,0,22.5795454545,6162,0.6842105263
1668,9,10566,0,19.701754386,6448,0.7564102564
1669,0,13814,0,213.3,6545,4.77
1669,1,11615,0,191.7777777778,6147,3.8409090909
1669,2,12496,0,159.2608695652,6274,4.3333333333
1669,3,12213,0,159.2608695652,6342,4.5
1669,4,11690,0,179.0952380952,6144,5.1261261261
1669,5,11920,0,192.4074074074,6301,3.8686131387
1669,6,12818,0,179.0952380952,6462,4.306122449
1669,7,11325,0,160.0689655172,6995,4.875
1669,8,10821,0,198.1,6148,4.4108527132
1669,9,11823,0,178,6634,3.9609375
1670,0,11245,0,48.9230769231,5194,1.35
1670,1,10490,0,32.9736842105,5611,1.510460251
1670,2,11871,0,23.8235294118,6539,1.3455149502
1670,3,12256,0,43.40625,6217,1.4835164835
1670,4,11539,0,41.7236842105,6104,1.319218241
1670,5,11482,0,43.4383561644,6382,1.3455149502
1670,6,12975,0,41.4444444444,6736,1.6790697674
1670,7,11862,0,41.5161290323,5892,1.9377990431
1670,8,12631,0,57.6545454545,5672,1.319218241
1670,9,11057,0,41.4444444444,5366,1.319218241
1671,0,10912,0,27.2222222222,6460,1.172489083
1671,1,11452,0,34.1304347826,5748,1.3492462312
1671,2,11461,0,53.5357142857,6474,1.2099644128
1671,3,11582,0,35.4137931034,6603,1.2596401028
1671,4,12667,0,38.828125,5685,1.2908653846
1671,5,10462,0,33.5641025641,5971,1.3391521197
1671,6,9370,0,44.1071428571,6714,1.2219451372
1671,7,9515,0,36.1333333333,6758,1.2311557789
1671,8,12694,0,59.724137931,6084,1.1959910913
1671,9,11267,0,35.5555555556,6483,1.169451074
1672,0,10093,0,139,6558,4.9868421053
1672,1,11973,0,180.7,6922,5.0533333333
1672,2,11650,0,95.75,6884,4.7974683544
1672,3,12089,0,138.4,6073,4.8280254777
1672,4,10669,0,115.75,6424,5.786259542
1672,5,11070,0,148.5384615385,6277,4.954248366
1672,6,9537,0,66.0555555556,6449,4.954248366
1672,7,11019,0,115.3333333333,6400,4.7974683544
1672,8,10369,0,114.4,6457,4.9868421053
1672,9,11548,0,114.9,6642,4.954248366
1673,0,11283,0,84.5,6293,3.3266932271
1673,1,12875,0,162.1666666667,6140,3.2217741935
1673,2,12327,0,130.45,6180,3.1748878924
1673,3,11111,0,71.3888888889,6275,3.4439655172
1673,4,12129,0,93.7058823529,6342,3.2246696035
1673,5,11155,0,52,5764,3.2875
1673,6,9090,0,61.8833333333,6720,3.7425742574
1673,7,10604,0,114.0833333333,6824,3.0119521912
1673,8,10488,0,71.3888888889,6384,3.024
1673,9,11574,0,91.1666666667,6702,3.3266932271
1674,0,12817,0,56.6153846154,6636,2.2483221477
1674,1,11872,0,85.6923076923,6616,2.1784615385
1674,2,13119,1,37.3103448276,6388,2.1784615385
1674,3,12361,0,59.8850574713,6619,2.1983122363
1674,4,11872,0,35.7045454545,6387,2.6246153846
1674,5,11959,0,59.1333333333,5893,2.3622641509
1674,6,10316,0,68.2307692308,6538,2.0308880309
1674,7,12321,0,49.1509433962,6656,2.1815856777
1674,8,12689,0,63.3218390805,6247,2.1784615385
1674,9,12159,0,68.0714285714,6871,2.1825726141
1684,0,12770,0,57.2857142857,8825,2.252173913
1684,1,13384,1,76.3225806452,8579,2.0714285714
1684,2,11135,0,50.9565217391,8095,2.3125
1684,3,11550,0,56.875,8846,2.0909090909
1684,4,11566,0,57.2857142857,8652,1.8768115942
1684,5,13217,0,29.9902912621,8789,2.0555555556
1684,6,13135,0,57.6875,8669,2.2424242424
1684,7,13715,0,79.8928571429,8662,2.1583333333
1684,8,11505,0,79.8928571429,8080,2.3725490196
1684,9,10564,0,50.9565217391,8406,1.9304347826
1685,0,15304,0,53.3880597015,8313,1.1255813953
1685,1,12829,0,36.6097560976,7402,1.5056179775
1685,2,12155,0,53.8125,8110,1.1283185841
1685,3,12146,0,95.2702702703,7764,1.3886010363
1685,4,12209,0,41.3783783784,7814,1.1643835616
1685,5,11557,0,43.3947368421,7225,1.1964285714
1685,6,12977,0,44.2162162162,7439,1.2474226804
1685,7,9794,0,64.9107142857,7787,1.4598930481
1685,8,12358,0,59.9302325581,8263,1.1818181818
1685,9,11869,0,76.48,7865,1.381443299
1686,0,10504,0,24,8212,0.8238993711
1686,1,11440,0,30.2857142857,8620,0.8825622776
1686,2,10865,0,41.4523809524,8315,0.7685714286
1686,3,12190,0,30.2857142857,7406,0.8247863248
1686,4,11184,0,26.2857142857,8611,0.8732394366
1686,5,11955,0,25.2,7900,0.7129032258
1686,6,12457,0,41.2857142857,8469,0.6827411168
1686,7,12790,0,28.4482758621,8264,0.8825622776
1686,8,9956,0,25.2121212121,8227,0.865470852
1686,9,13532,0,43.5416666667,7627,0.8247863248
1687,0,12145,0,210,45191,5.2222222222
1687,1,12031,0,522,7816,4.3608247423
1687,2,11715,0,450.5,8556,5.0654205607
1687,3,12273,0,193.8571428571,8391,4.8828828829
1687,4,10777,0,281.5714285714,8544,4.5966386555
1687,5,10150,0,165.375,7920,4.2419354839
1687,6,10454,0,193.8571428571,8221,4.3714285714
1687,7,11989,0,211.4583333333,8862,4.8256880734
1687,8,10824,0,282.5555555556,8412,4.0518518519
1687,9,10118,0,211.4583333333,8556,4.8256880734
1688,0,13238,0,57.4655172414,7645,2.4285714286
1688,1,11724,0,77.1951219512,8618,2.1901840491
