#dataset_conf_id,mypso_avg_span,ndpso_avg_span
3,0.03155339805825242,0.031662471533021694
11,0.03018867924528302,0.03018867924528302
21,0.13267271102030395,0.13288182187788541
34,0.9618320610687021,0.9618320610687021
82,5.314741035856572,5.314741035856572
83,62.74074074074075,62.74074074074075
84,3.1434262948207166,3.1434262948207166
85,782.75,782.75
86,5.9401544401544415,5.9401544401544415
87,6.732692307692309,6.732692307692309
88,25.535135135135132,25.53513513513514
89,6.502626970227668,6.502626970227668
90,15.99344262295082,15.99344262295082
91,2.7037158012651226,4.554760779288097
92,1.1214269323171357,2.6844021403027614
93,0.7059274789601344,2.4858322298238575
94,5.200926735762309,7.584156525888808
95,2.2051832540769247,3.553605107165383
96,1.599784308814116,4.774530891197376
97,8.06093023255814,18.471533502729155
98,1.085467431468512,4.469108910891089
99,2.1457672276093325,5.332448223599538
100,1.7962826413954942,3.8675144464284386
101,0.8338392212851737,1.1887805659224022
102,0.5534926280129345,1.7639228043499255
104,1.3783329885690776,2.4270715724812804
106,6.0913512354468695,10.952258437919033
107,2.6737841264622704,7.880244996054424
108,1.1706725756044047,2.192581244887705
109,8.807291666666668,10.058159722222221
110,3.335766423357664,3.996152280682712
111,2.8146718146718146,3.125702761359598
112,19.582822085889568,21.509326184461518
113,46.796875,56.93177083333334
114,10.235494880546073,11.48909083432707
115,41.4032,55.87292857142857
116,15.2625,22.918811881188123
117,12.558265582655826,16.78668354348214
118,4.158339089394264,8.335099872865745
119,1.809004972570317,2.884924548267045
120,0.9417525773195875,1.7225368895467028
121,4.433297744720696,7.084480433925471
122,4.03484370015949,9.283934028616345
123,1.7322786953664884,2.743722364158369
124,8.421950498821099,13.13350631323975
125,3.748018175982093,7.35853700907374
126,5.8290231360070495,15.505879027699262
127,2.8672793931987663,4.806690804480439
128,1.9326810528138871,5.208793689889748
129,0.8218581451857865,2.2637921530111784
130,6.628958418394973,9.286113438253613
131,4.19807155429727,6.089780253045692
132,2.216730318931465,4.468852080123267
133,6.446409539468169,22.462477922446773
134,3.679602460839525,5.3830335335111545
135,9.960695941712888,10.056751148439297
136,21.772058823529413,21.772058823529417
137,23.80544747081709,23.805447470817118
138,19.189189189189186,19.189189189189197
139,43.10377358490566,43.10377358490568
140,503.5909090909091,503.5909090909091
141,25.219387755102044,25.219387755102044
142,59.171875,59.171875
143,88.52325581395347,88.52325581395348
144,32.67145790554413,32.67145790554416
145,7.200283989247853,9.275505264812194
146,3.634910079692724,6.47906117200842
147,2.3717220343885694,3.171115281246615
148,19.93076282927043,24.432586404110793
149,5.971031127326533,8.330676020408164
150,3.737182888056913,5.684273406294124
151,19.609747623342066,56.93333333333334
152,13.075879663615089,39.6125
153,7.386531815886299,11.916257655476727
154,6.522998340607607,9.501767335999476
155,2.507562140775216,3.165795581670947
156,3.777283632777106,12.633333333333335
157,10.12921453745562,20.940394019560685
158,8.888748113317078,23.370457559681697
159,4.966618287373004,11.436155913978494
160,20.00919016207406,61.30933333333333
161,9.802749405720421,23.369255569198707
162,8.002274330042313,28.606976744186046
165,0.38035961272475793,0.39307510867417506
168,0.47374179431072216,0.47374179431072216
190,0.8666666666666669,0.91163922266726
192,0.5350918302932554,0.572815467061844
193,2.734780289349814,2.7408746160757196
194,1.5069274451794339,1.5945705466639302
196,4.604000364885076,4.841799880280617
198,2.381495657900152,2.4662681359240786
217,3.662763943428908,5.601161320342867
218,0.8975125144146434,2.9568471582848375
219,0.88053925220907,2.001079021808559
220,5.088355417552842,7.378867968441829
221,2.785271063165049,3.824564363714824
222,1.5068446543141796,2.1106450941155104
223,5.881095694884658,8.727979738240112
224,6.1345129375951295,20.396775920638486
225,6.694024578400648,14.940511727078894
226,2.349410940016017,2.747596922567345
228,2.5661234837261855,3.332622469487575
229,2.449730039165989,5.495654829100539
244,0.035714285714285705,0.035714285714285705
245,0.2190476190476191,0.2190476190476191
246,0.14000000000000004,0.14000000000000004
247,0.767857142857143,0.767857142857143
248,0.3628318584070796,0.3628318584070796
249,0.2865497076023392,0.2865497076023392
250,0.19642857142857142,0.19642857142857142
251,0.7217391304347825,0.7217391304347825
252,0.5317919075144509,0.5317919075144509
253,0.36842105263157887,0.36842105263157887
254,0.2035398230088496,0.20675592843734436
255,0.09411764705882353,0.09434107370758954
256,0.2631578947368421,0.2645676691729323
257,0.3859649122807017,0.3863064741499766
258,0.1907514450867052,0.19097324909261998
259,0.9473684210526316,0.9473684210526316
260,0.21052631578947367,0.21127819548872181
261,0.15606936416184974,0.15625190142987527
262,0.5087719298245615,0.5087719298245615
263,0.1858407079646018,0.1858407079646018
264,0.10778443113772454,0.10778443113772454
265,0.6842105263157895,0.6842105263157895
266,0.044247787610619475,0.04465748934775484
267,0.0060975609756097554,0.0061404478382800845
268,0.2807017543859649,0.2827067669172932
269,0.6403508771929826,0.6403508771929826
270,0.058823529411764705,0.05885833623390185
271,0.5438596491228072,0.5468810916179339
272,0.18691588785046728,0.18691588785046728
273,0.11612903225806452,0.11612903225806452
274,1.035087719298246,1.035087719298246
275,0.5535714285714287,0.5535714285714287
276,0.39374999999999993,0.39374999999999993
277,1.692307692307692,1.692307692307692
278,0.07017543859649122,0.07017543859649122
279,0.2254335260115607,0.2254335260115607
280,0.017543859649122806,0.01757518796992481
281,0.1565217391304348,0.1573833266852812
282,0.02312138728323699,0.023342085441008978
283,0.75,0.7568181818181818
284,0.17391304347826084,0.17422085417468253
285,0.34502923976608185,0.3458483217848543
286,0.6315789473684211,0.6315789473684211
287,0.7652173913043478,0.7665717583686034
288,0.46198830409356717,0.462531819745442
289,0.22807017543859648,0.2306042884990253
290,0.208695652173913,0.20906502500961904
291,0.005780346820809247,0.005780346820809247
292,0.4736842105263158,0.4779135338345865
293,0.35714285714285715,0.3577863577863578
294,0.26589595375722547,0.26876786027075045
295,1.5535714285714286,1.5592207792207793
296,0.4473684210526316,0.44816022356776886
297,0.2254335260115607,0.228376103665121
298,1.1666666666666665,1.1666666666666665
299,2.388888888888889,2.388888888888889
300,0.5396825396825397,0.5396825396825397
301,4,4
302,2.766666666666666,2.766666666666666
303,35,35
304,4.9655172413793105,4.9655172413793105
305,1.285714285714286,1.285714285714286
306,3.1612903225806446,3.1612903225806446
316,0.45614035087719296,0.45614035087719296
325,0.18518518518518515,0.18518518518518515
326,0.035714285714285705,0.035714285714285705
327,13,13
328,1.6666666666666665,1.6666666666666665
329,1.962962962962963,1.962962962962963
330,0.39999999999999997,0.39999999999999997
331,3.352941176470588,3.352941176470588
332,5.058823529411765,5.058823529411765
333,2.944444444444444,2.944444444444444
334,0.09999999999999999,0.09999999999999999
335,0.6904761904761906,0.6904761904761906
336,0.4193548387096774,0.4193548387096774
337,0.33333333333333337,0.33333333333333337
338,1.192307692307692,1.192307692307692
339,0.2619047619047619,0.2619047619047619
340,3.384615384615384,3.384615384615384
341,2.2619047619047623,2.2619047619047623
342,0.7199999999999999,0.7199999999999999
343,1.1999999999999997,1.1999999999999997
344,0.5357142857142857,0.5357142857142857
345,0.05681818181818181,0.05681818181818181
346,0.34482758620689663,0.34482758620689663
347,1.8333333333333333,1.8333333333333333
348,0.26153846153846155,0.26153846153846155
349,3.518518518518518,3.518518518518518
350,0.33928571428571436,0.33928571428571436
351,2.25,2.25
352,18.5,18.5
353,1.6981132075471694,1.6981132075471694
354,3.1666666666666674,3.1666666666666674
355,7.259259259259261,7.259259259259261
356,39.83333333333333,39.83333333333333
357,64,64
358,19.933333333333337,19.933333333333337
359,82.75,82.75
360,16.888888888888886,16.88888888888889
361,2.6799999999999997,2.68
362,3.078947368421052,3.078947368421052
363,0.9523809523809523,0.9523809523809523
364,5.333333333333334,5.333333333333334
365,7.7142857142857135,7.718796992481202
366,1.971428571428571,1.9714285714285715
368,6.660714285714285,6.6607142857142865
370,4.375,4.375
371,1.407407407407407,1.4074074074074077
372,1.043478260869565,1.043478260869565
375,1.9042253521126764,1.9042253521126764
376,3.851851851851852,3.851851851851852
377,14.90909090909091,14.90909090909091
378,12.222222222222223,12.222222222222225
379,29.4,29.4
380,5.307692307692307,5.3076923076923075
381,1.963855421686747,1.963855421686747
382,73,73
383,20.157894736842106,20.15789473684211
384,11.416666666666663,11.41666666666667
385,34.266666666666666,34.266666666666666
